481474,-0.000308983,0.00562215,-0.337237,0.0186548,0.00301853,6.27598,-0.0172438,0.078847,-2.17137,0.155532,-0.0193817,-0.0670256,
484806,-0.000367569,0.00588716,-0.344485,0.0191708,0.00295279,6.27576,-0.0181467,0.0806845,-2.18156,0.154131,-0.0236592,-0.0658226,
488138,-0.000429157,0.00615831,-0.351766,0.0196815,0.0028729,6.27554,-0.0190448,0.0825372,-2.19133,0.152228,-0.0278148,-0.0645458,
491470,-0.000493731,0.00643566,-0.35908,0.0201853,0.00277936,6.27533,-0.0199376,0.0844055,-2.20072,0.149918,-0.0319399,-0.0632174,
494802,-0.000561273,0.00671925,-0.366424,0.0206811,0.00267248,6.27512,-0.0208247,0.0862889,-2.20975,0.147295,-0.03576,-0.0617856,
498134,-0.000631764,0.00700913,-0.373798,0.0211684,0.00255214,6.27491,-0.0217059,0.0881889,-2.21853,0.144967,-0.0400468,-0.0597387,
501466,-0.000705183,0.00730537,-0.381201,0.0216479,0.00241773,6.27471,-0.0225805,0.0901053,-2.22707,0.142451,-0.0442117,-0.0576622,
504798,-0.000781507,0.00760801,-0.388632,0.0221189,0.00226969,6.27452,-0.0234481,0.0920372,-2.23537,0.13981,-0.0481937,-0.055512,
508130,-0.000859519,0.0079164,-0.396096,0.0225808,0.00210805,6.27433,-0.023353,0.0934229,-2.24772,0.136981,-0.0522369,-0.0533175,
511462,-0.000937205,0.00822943,-0.4036,0.0230332,0.00193305,6.27415,-0.02325,0.0948254,-2.25993,0.134058,-0.0562496,-0.0511008,
514794,-0.00101454,0.00854716,-0.411145,0.023476,0.00174497,6.27398,-0.0231386,0.0962446,-2.27202,0.131166,-0.0599269,-0.0488472,
518126,-0.00109149,0.00886964,-0.418731,0.023909,0.00154456,6.27382,-0.0230183,0.0976798,-2.28399,0.128149,-0.0635433,-0.0466084,
521458,-0.00116802,0.00919691,-0.426356,0.0243319,0.00133212,6.27366,-0.0228888,0.0991313,-2.29587,0.125007,-0.0670988,-0.04434,
524790,-0.00124412,0.00952905,-0.43402,0.0247445,0.00110803,6.27351,-0.0227494,0.100598,-2.30762,0.12199,-0.0704713,-0.0420569,
528122,-0.00131973,0.00986609,-0.441724,0.0251452,0.000872949,6.27336,-0.0225997,0.102079,-2.31926,0.117481,-0.0733634,-0.040071,
531454,-0.00139484,0.0102081,-0.449466,0.0255309,0.000628434,6.27323,-0.0224395,0.103574,-2.33076,0.112941,-0.076164,-0.0380778,
534786,-0.0014694,0.0105551,-0.457247,0.0259016,0.000374853,6.2731,-0.0222682,0.10508,-2.34212,0.108464,-0.0786596,-0.0360994,
538118,-0.00154337,0.0109071,-0.465065,0.0262573,0.000112708,6.27297,-0.0220858,0.106599,-2.35332,0.103955,-0.0811859,-0.0341135,
541450,-0.00161672,0.0112642,-0.47292,0.0265981,-0.000157854,6.27285,-0.0218918,0.108127,-2.36433,0.0995089,-0.0836512,-0.0321425,
544782,-0.00168941,0.0116264,-0.480811,0.0269244,-0.00043646,6.27274,-0.0216861,0.109662,-2.37508,0.0952195,-0.0859031,-0.0301788,
548114,-0.0017614,0.0119937,-0.488738,0.0272361,-0.000722807,6.27264,-0.0214685,0.111205,-2.38562,0.0907736,-0.0881245,-0.0282372,
551446,-0.00183265,0.0123662,-0.4967,0.0275332,-0.00101644,6.27254,-0.0212389,0.112753,-2.39588,0.0864529,-0.090224,-0.0262957,
554778,-0.00190312,0.0127438,-0.504695,0.027816,-0.00131692,6.27244,-0.0209972,0.114304,-2.40582,0.082101,-0.0921101,-0.0243615,
558110,-0.00197296,0.0131275,-0.512724,0.0280862,-0.0016224,6.27235,-0.0208944,0.116586,-2.41599,0.0793611,-0.0927145,-0.0230396,
561442,-0.00204243,0.0135188,-0.520787,0.0283474,-0.00192969,6.27227,-0.0207794,0.118871,-2.42587,0.0765899,-0.0932274,-0.021725,
564774,-0.00211152,0.0139178,-0.528882,0.0285992,-0.00223856,6.27219,-0.0206527,0.121154,-2.43533,0.0736934,-0.0935573,-0.0204252,
568106,-0.00218016,0.0143243,-0.537008,0.028841,-0.00254875,6.27211,-0.0205142,0.123438,-2.44447,0.0705776,-0.0939178,-0.0191328,
571438,-0.00224833,0.0147384,-0.545164,0.0290723,-0.00286021,6.27204,-0.0203641,0.125721,-2.45326,0.0672425,-0.0943088,-0.0178478,
574770,-0.00231599,0.0151602,-0.553349,0.0292924,-0.00317331,6.27198,-0.0202029,0.128001,-2.46165,0.0638761,-0.0948523,-0.0165996,
578102,-0.00238309,0.0155895,-0.561561,0.029501,-0.00348832,6.27191,-0.0200305,0.130279,-2.46968,0.0601964,-0.095396,-0.0153515,
581434,-0.0024496,0.0160265,-0.5698,0.0296969,-0.00380525,6.27185,-0.0198471,0.132554,-2.47735,0.0562034,-0.0959396,-0.0141035,
584766,-0.00251549,0.016471,-0.578063,0.0298793,-0.00412411,6.2718,-0.0196531,0.134825,-2.48463,0.0520851,-0.0964833,-0.0128554,
588098,-0.00258073,0.0169231,-0.586351,0.0300504,-0.00444262,6.27175,-0.0194483,0.137092,-2.49156,0.0499275,-0.0951844,-0.0119851,
591430,-0.00264526,0.0173827,-0.594661,0.030214,-0.00475677,6.2717,-0.0192332,0.139354,-2.49813,0.0475193,-0.0938246,-0.0111295,
594762,-0.00270907,0.0178498,-0.602993,0.0303695,-0.00506646,6.27165,-0.0190084,0.141611,-2.50432,0.0450171,-0.0924342,-0.0102814,
598094,-0.00277211,0.0183245,-0.611344,0.0305165,-0.00537145,6.27161,-0.0187738,0.143863,-2.51019,0.0424209,-0.0909524,-0.00945537,
601426,-0.00283436,0.0188066,-0.619715,0.0306546,-0.00567165,6.27157,-0.0185298,0.146112,-2.51576,0.0395428,-0.089562,-0.00860726,
604758,-0.00289579,0.0192963,-0.628105,0.0307827,-0.00596754,6.27154,-0.0182768,0.148355,-2.52099,0.0363513,-0.0883548,-0.00777392,
608090,-0.00295637,0.0197934,-0.636511,0.0308996,-0.00625966,6.2715,-0.0180151,0.150593,-2.52594,0.0328153,-0.0873,-0.00693324,
611422,-0.00301606,0.020298,-0.644933,0.0310045,-0.00654848,6.27147,-0.0177446,0.152827,-2.53062,0.0290286,-0.0863063,-0.00610734,
614754,-0.00307484,0.02081,-0.653371,0.0310966,-0.00683438,6.27144,-0.0174661,0.155055,-2.53499,0.0251479,-0.0855262,-0.00528884,
618086,-0.00313268,0.0213294,-0.661822,0.0311742,-0.00711533,6.27142,-0.0171791,0.157279,-2.53914,0.01999,-0.0828468,-0.0037514,
621418,-0.00318955,0.0218562,-0.670288,0.0312343,-0.00738757,6.2714,-0.0168842,0.159498,-2.54305,0.0146756,-0.0801369,-0.00222137,
624750,-0.00324543,0.0223905,-0.678766,0.0312768,-0.00765101,6.27139,-0.0165814,0.161713,-2.54677,0.00945511,-0.0775185,-0.000728255,
628082,-0.00330033,0.0229319,-0.687256,0.0313019,-0.00790591,6.27138,-0.0163483,0.163627,-2.55064,0.00429734,-0.0749611,0.000779574,
631414,-0.0033546,0.0234791,-0.69576,0.0313098,-0.00815251,6.27137,-0.016185,0.165242,-2.55471,-0.000891742,-0.0723733,0.00227999,
634746,-0.00340832,0.0240317,-0.704277,0.0313003,-0.00839087,6.27138,-0.0160149,0.166852,-2.55861,-0.00608081,-0.0700295,0.00376564,
638078,-0.00346146,0.0245897,-0.712807,0.0312736,-0.00862176,6.27138,-0.015838,0.168457,-2.56238,-0.0111132,-0.0678382,0.00521438,
641410,-0.003514,0.025153,-0.72135,0.0312303,-0.00884562,6.2714,-0.0156544,0.170058,-2.56603,-0.0160829,-0.0657079,0.00664834,
644742,-0.00356593,0.0257216,-0.729904,0.0311706,-0.00906284,6.27141,-0.0154645,0.171652,-2.56956,-0.0208646,-0.0638216,0.00806753,
648074,-0.00361721,0.0262956,-0.73847,0.0310948,-0.00927395,6.27143,-0.0152683,0.173242,-2.573,-0.0256463,-0.0619964,0.0094277,
651406,-0.00366783,0.0268748,-0.747048,0.0310014,-0.00947915,6.27146,-0.0150662,0.174825,-2.57633,-0.032521,-0.0600746,0.0119863,
654738,-0.00371778,0.0274593,-0.755636,0.0308835,-0.00967811,6.2715,-0.0148583,0.176402,-2.57957,-0.0399681,-0.0581003,0.0149345,
658070,-0.00376702,0.028049,-0.764235,0.0307404,-0.00987081,6.27155,-0.0146449,0.177973,-2.58272,-0.0474151,-0.0561869,0.0178237,
661402,-0.00381554,0.028644,-0.772845,0.0305728,-0.0100574,6.2716,-0.0144262,0.179535,-2.58578,-0.0546741,-0.0541514,0.0206538,
664734,-0.00386333,0.0292441,-0.781464,0.0303811,-0.0102373,6.27167,-0.0142023,0.181089,-2.58876,-0.0617137,-0.0520243,0.0234471,
668066,-0.00391037,0.0298494,-0.790094,0.0301659,-0.0104103,6.27175,-0.0139735,0.182633,-2.59166,-0.0686594,-0.0498666,0.0261592,
671398,-0.00395664,0.0304599,-0.798733,0.0299279,-0.0105765,6.27183,-0.0137403,0.184168,-2.59447,-0.075229,-0.0477699,0.0288123,
674730,-0.00400213,0.0310754,-0.807381,0.0296688,-0.010736,6.27193,-0.0135028,0.185692,-2.5972,-0.0812661,-0.0456425,0.0313696,
678062,-0.00404682,0.0316961,-0.816038,0.0293893,-0.0108884,6.27203,-0.0132611,0.187206,-2.59986,-0.0872091,-0.0434846,0.0338457,
681394,-0.0040907,0.0323217,-0.824704,0.0290903,-0.0110339,6.27214,-0.0130158,0.188707,-2.60242,-0.0929641,-0.0412045,0.0362628,
684726,-0.00413376,0.0329524,-0.833378,0.0287725,-0.0111722,6.27226,-0.0127672,0.190195,-2.60489,-0.0983744,-0.0391988,0.0385545,
688058,-0.00417598,0.0335879,-0.842061,0.0284365,-0.0113039,6.27239,-0.0125154,0.19167,-2.60726,-0.103753,-0.0371015,0.0407504,
691390,-0.00421689,0.0342282,-0.850751,0.0280794,-0.0114368,6.27253,-0.0118828,0.192979,-2.60901,-0.11166,-0.041386,0.0437338,
694722,-0.00425569,0.0348728,-0.859446,0.027696,-0.0115844,6.27267,-0.0112474,0.194273,-2.61064,-0.119347,-0.0458229,0.0465623,
698054,-0.00429237,0.0355218,-0.868146,0.027287,-0.0117467,6.27282,-0.0106085,0.195551,-2.61217,-0.126909,-0.0499545,0.0492874,
701386,-0.00432692,0.0361749,-0.876852,0.0268528,-0.0119223,6.27299,-0.00996581,0.196813,-2.61359,-0.134533,-0.0535978,0.0519093,
704718,-0.00435932,0.0368323,-0.885562,0.0263937,-0.0121092,6.27316,-0.00931893,0.198058,-2.6149,-0.141624,-0.0564172,0.0543467,
708050,-0.00438956,0.0374937,-0.894276,0.0259107,-0.012305,6.27334,-0.00866749,0.199285,-2.61612,-0.148559,-0.0585958,0.0566587,
711382,-0.00441762,0.0381593,-0.902995,0.0254051,-0.0125069,6.27352,-0.00801127,0.200495,-2.61724,-0.155149,-0.0599505,0.0588452,
714714,-0.00444349,0.0388288,-0.911717,0.0248782,-0.0127122,6.27372,-0.00735002,0.201685,-2.61828,-0.161207,-0.0602984,0.0608622,
718046,-0.00446715,0.0395023,-0.920442,0.024331,-0.012918,6.27392,-0.00668351,0.202858,-2.61924,-0.167076,-0.0600969,0.0627463,
721378,-0.00448858,0.0401797,-0.92917,0.023768,-0.0131238,6.27412,-0.00601198,0.20401,-2.62011,-0.168598,-0.06086,0.0646312,
724710,-0.00450777,0.0408608,-0.937902,0.0232035,-0.0133328,6.27434,-0.00533536,0.205143,-2.6209,-0.168513,-0.061792,0.0664353,
728042,-0.00452469,0.0415458,-0.946635,0.0226391,-0.013545,6.27456,-0.00465321,0.206257,-2.62164,-0.16846,-0.0627545,0.0680844,
731374,-0.00453934,0.0422344,-0.955372,0.0220748,-0.0137602,6.27478,-0.00396568,0.207352,-2.6223,-0.168532,-0.0634728,0.0696009,
734706,-0.00455169,0.0429266,-0.96411,0.0215099,-0.0139778,6.27501,-0.0032727,0.208427,-2.6229,-0.168791,-0.0643131,0.0709403,
738038,-0.00456172,0.0436224,-0.97285,0.0209433,-0.014198,6.27524,-0.00257392,0.209484,-2.62344,-0.169553,-0.0649703,0.0721322,
741370,-0.00456942,0.0443217,-0.981592,0.0203736,-0.0144202,6.27548,-0.00186974,0.210521,-2.6239,-0.170815,-0.0656275,0.0731766,
744702,-0.00457476,0.0450245,-0.990335,0.019801,-0.0146439,6.27572,-0.00115967,0.21154,-2.6243,-0.169966,-0.0655137,0.0740022,
748034,-0.00457773,0.0457306,-0.99908,0.019233,-0.0148666,6.27596,-0.000443565,0.21254,-2.62467,-0.168476,-0.0651227,0.0746419,
751366,-0.00457831,0.04644,-1.00783,0.0186696,-0.0150876,6.27621,0.000278301,0.213522,-2.62498,-0.167142,-0.0645792,0.0751414,
754698,-0.00457648,0.0471526,-1.01657,0.0181101,-0.0153065,6.27645,0.00100601,0.214485,-2.62525,-0.166278,-0.0638831,0.0755009,
758030,-0.00457221,0.0478685,-1.02532,0.0175531,-0.015523,6.2767,0.0017394,0.215431,-2.62546,-0.165728,-0.063187,0.0757128,
761362,-0.00456549,0.0485875,-1.03407,0.0169974,-0.0157369,6.27695,0.00247814,0.216358,-2.62561,-0.165397,-0.0623994,0.0757995,
764694,-0.00455631,0.0493109,-1.04282,0.0164448,-0.0159442,6.2772,0.00321643,0.218412,-2.62498,-0.163467,-0.0585718,0.0756752,
768026,-0.00454467,0.0500412,-1.05156,0.0158985,-0.0161388,6.27745,0.00396013,0.220449,-2.62431,-0.161631,-0.0548356,0.0754552,
771358,-0.00453054,0.0507783,-1.06031,0.0153581,-0.0163207,6.2777,0.00470886,0.222468,-2.62361,-0.159889,-0.0510081,0.0750951,
774690,-0.00451391,0.0515221,-1.06905,0.0148231,-0.0164899,6.27794,0.00546195,0.22447,-2.62286,-0.158461,-0.0474246,0.0746171,
778022,-0.00449476,0.0522725,-1.07778,0.0142927,-0.0166472,6.27819,0.00621945,0.226456,-2.62208,-0.157189,-0.0441157,0.074058,
781354,-0.00447309,0.0530295,-1.08652,0.0137664,-0.0167939,6.27843,0.00698076,0.228425,-2.62126,-0.15598,-0.0411729,0.0733957,
784686,-0.00444887,0.0537931,-1.09525,0.0132435,-0.0169246,6.27868,0.00774597,0.230377,-2.62043,-0.155214,-0.033318,0.0729525,
788018,-0.00442211,0.0545631,-1.10398,0.0127233,-0.017029,6.27892,0.0085146,0.232314,-2.61959,-0.154418,-0.0256766,0.0724283,
791350,-0.00439277,0.0553396,-1.11271,0.0122056,-0.0171084,6.27916,0.00928562,0.234235,-2.61873,-0.153684,-0.0183403,0.0718453,
794682,-0.00436087,0.0561224,-1.12144,0.0116904,-0.0171641,6.2794,0.0100585,0.236141,-2.61786,-0.15295,-0.0117972,0.0711738,
798014,-0.00432638,0.0569116,-1.13016,0.0111776,-0.0171983,6.27963,0.0108326,0.23803,-2.61699,-0.152341,-0.00580334,0.0704581,
801346,-0.00428932,0.0577071,-1.13888,0.0106665,-0.0172134,6.27986,0.0116074,0.239904,-2.61612,-0.151858,-0.000358595,0.0696983,
804678,-0.00424968,0.0585088,-1.14759,0.0101551,-0.0172087,6.2801,0.0123826,0.241763,-2.61527,-0.153096,0.00625141,0.0689054,
808010,-0.00420745,0.0593166,-1.1563,0.00963935,-0.0171821,6.28032,0.0131574,0.243607,-2.61442,-0.154427,0.0124038,0.0680462,
811342,-0.00416264,0.0601306,-1.16501,0.00911933,-0.0171358,6.28055,0.0139311,0.245435,-2.61358,-0.155665,0.0180986,0.0671649,
814674,-0.00411526,0.0609507,-1.17372,0.00859533,-0.017071,6.28077,0.0147038,0.247247,-2.61278,-0.15684,0.0233052,0.0662099,
818006,-0.0040653,0.0617768,-1.18243,0.00806766,-0.0169887,6.28099,0.0154743,0.249044,-2.61198,-0.157859,0.0282983,0.0652182,
821338,-0.00401278,0.0626088,-1.19113,0.00753689,-0.0168902,6.28121,0.0162422,0.250824,-2.61119,-0.15872,0.0330778,0.0641897,
824670,-0.00395771,0.0634467,-1.19983,0.00700355,-0.016776,6.28142,0.0170072,0.252589,-2.61043,-0.159394,0.0375522,0.0631169,
828002,-0.00390008,0.0642906,-1.20853,0.00646824,-0.0166467,6.28163,0.017769,0.254338,-2.60969,-0.159912,0.0419351,0.0620074,
831334,-0.00383993,0.0651402,-1.21722,0.00593135,-0.0165029,6.28184,0.0185265,0.25607,-2.60896,-0.160461,0.0462264,0.060861,
834666,-0.00377726,0.0659956,-1.22591,0.0053928,-0.0163451,6.28204,0.0192796,0.257786,-2.60823,-0.160915,0.0502431,0.0596631,
837998,-0.00371208,0.0668566,-1.2346,0.00484847,-0.0161749,6.28224,0.020028,0.259486,-2.60753,-0.166622,0.0526978,0.0578861,
841330,-0.00364442,0.0677233,-1.24329,0.00428081,-0.0159978,6.28243,0.0207712,0.261169,-2.60683,-0.174174,0.054581,0.0559087,
844662,-0.00357429,0.0685956,-1.25197,0.0036882,-0.0158145,6.28262,0.0215084,0.262834,-2.60611,-0.181569,0.0564338,0.0538945,
847994,-0.00350187,0.0694737,-1.26066,0.00307149,-0.0156245,6.28279,0.0220379,0.264708,-2.60438,-0.188588,0.0584086,0.0518656,
851326,-0.00342787,0.0703581,-1.26933,0.002432,-0.0154278,6.28296,0.0224942,0.266639,-2.60231,-0.195325,0.0605969,0.0497999,
854658,-0.00335236,0.0712489,-1.278,0.00177138,-0.0152235,6.28313,0.0229443,0.268549,-2.60024,-0.20109,0.0628157,0.0477122,
857990,-0.00327535,0.0721461,-1.28666,0.00109216,-0.0150115,9.98974e-05,0.0233877,0.27044,-2.59814,-0.206292,0.0652175,0.0456392,
861322,-0.00319688,0.0730495,-1.29532,0.000396689,-0.0147911,0.000249505,0.0238244,0.272309,-2.59604,-0.21093,0.0678023,0.0435369,
864654,-0.00311695,0.0739592,-1.30396,-0.000313003,-0.0145622,0.00039196,0.0242543,0.274157,-2.59393,-0.214722,0.0702345,0.041442,
867986,-0.00303561,0.074875,-1.3126,-0.00103496,-0.014325,0.000527263,0.0246769,0.275984,-2.59182,-0.218232,0.0726972,0.0393545,
871318,-0.00295286,0.0757968,-1.32124,-0.001768,-0.0140795,0.000655532,0.0250922,0.277788,-2.58971,-0.22146,0.0751902,0.0372745,
874650,-0.00286875,0.0767246,-1.32986,-0.00251112,-0.0138261,0.000776768,0.0255002,0.279569,-2.58762,-0.224311,0.0773781,0.0352387,
877982,-0.00278328,0.0776584,-1.33848,-0.00326378,-0.0135651,0.00089097,0.0259009,0.281328,-2.58556,-0.227257,0.0795354,0.0332252,
881314,-0.00269648,0.0785979,-1.3471,-0.00402612,-0.0132972,0.000998139,0.0262938,0.283064,-2.58352,-0.230203,0.0815706,0.0312117,
884646,-0.00260839,0.0795432,-1.3557,-0.00479801,-0.0130229,0.00109851,0.0266789,0.284776,-2.58151,-0.233086,0.0832396,0.0292868,
887978,-0.00251942,0.080494,-1.3643,-0.00557968,-0.012743,0.00119221,0.0265794,0.286182,-2.58106,-0.236095,0.0848475,0.0273766,
891310,-0.00243119,0.0814492,-1.3729,-0.0063712,-0.0124579,0.00127947,0.0263131,0.287469,-2.58116,-0.239134,0.0863028,0.0255034,
894642,-0.00234385,0.0824086,-1.3815,-0.00717268,-0.0121682,0.00136018,0.0260386,0.288732,-2.5813,-0.242112,0.0876359,0.0236745,
897974,-0.00225744,0.0833722,-1.3901,-0.00798408,-0.0118739,0.00143456,0.0257555,0.28997,-2.58147,-0.245057,0.0889385,0.0218973,
901306,-0.00217199,0.0843399,-1.3987,-0.00880509,-0.0115755,0.00150287,0.025464,0.291182,-2.5817,-0.248066,0.0901189,0.0201495,
904638,-0.00208751,0.0853116,-1.40731,-0.00963589,-0.0112734,0.0015651,0.0251638,0.292368,-2.58197,-0.250886,0.0910551,0.0184756,
907970,-0.00200405,0.0862872,-1.41591,-0.010476,-0.0109683,0.0016216,0.024854,0.293529,-2.58222,-0.253644,0.0919303,0.0168608,
911302,-0.00192163,0.0872667,-1.42452,-0.011325,-0.0106604,0.00167239,0.0245349,0.294663,-2.58248,-0.256339,0.0927443,0.0152607,
914634,-0.00184029,0.0882499,-1.43312,-0.0121825,-0.01035,0.00171781,0.0242065,0.295771,-2.58276,-0.258658,0.0934363,0.0137491,
917966,-0.00176006,0.0892368,-1.44173,-0.0130495,-0.0100387,0.00175738,0.0238683,0.296853,-2.58302,-0.265444,0.0906731,0.0112355,
921298,-0.00168096,0.0902272,-1.45033,-0.0139484,-0.00974387,0.00178647,0.02352,0.297908,-2.58321,-0.276792,0.0845462,0.00774208,
924630,-0.00160304,0.0912211,-1.45894,-0.0148845,-0.0094695,0.00180411,0.0231623,0.298936,-2.58333,-0.287607,0.0784497,0.00431491,
927962,-0.00152631,0.0922185,-1.46755,-0.015856,-0.0092155,0.00181031,0.022796,0.299936,-2.5834,-0.297983,0.0725969,0.000917173,
931294,-0.00145082,0.0932191,-1.47616,-0.0168612,-0.00898051,0.00180542,0.0224214,0.300907,-2.58339,-0.307733,0.067171,-0.0024069,
934626,-0.00137659,0.0942229,-1.48476,-0.0178973,-0.00876288,0.00178957,0.0220388,0.301848,-2.58327,-0.316324,0.0625685,-0.00567943,
937958,-0.00130364,0.0952298,-1.49337,-0.018961,-0.00855991,0.00176287,0.0216489,0.302759,-2.58305,-0.32388,0.0587284,-0.00888567,
941290,-0.001232,0.0962397,-1.50198,-0.0200483,-0.0083691,0.00172567,0.021252,0.30364,-2.58271,-0.33059,0.0554677,-0.0120256,
944622,-0.00116169,0.0972525,-1.51058,-0.0211565,-0.00818827,0.00167799,0.0208484,0.30449,-2.58223,-0.336079,0.0530303,-0.0150844,
947954,-0.00109274,0.0982681,-1.51919,-0.0222821,-0.00801572,0.00162017,0.0204383,0.30531,-2.58162,-0.340816,0.0508367,-0.0180696,
