Time_us,accel_x,accel_y,accel_z
1385414,0.334468482692469,-0.351968776685399,-0.761769926697581
1395849,0.341711614272951,-0.441109920207027,-0.711118864182578
1405968,0.278474377248464,-0.509476230015586,-0.63865377489013
1417820,0.237872244539048,-0.501778554694267,-0.606116218382705
1427386,0.28090618443005,-0.386505540546128,-0.514748834379227
1437409,0.209559192564646,-0.378178183654907,-0.60806107750542
1447044,0.146126502511218,-0.360636967756249,-0.815206135672218
1457424,0.0918920598012546,-0.30928459825183,-0.919675354201011
1467044,0.111842015384229,-0.239812947434774,-0.858816916923388
1478035,0.151809334065776,-0.313543079272429,-0.736847795959972
1489955,0.232268996564991,-0.251596729261444,-0.604689887591455
1500105,0.0732370279945463,-0.29257361502958,-0.752227285443036
1509957,0.0285948943227664,-0.287461484202864,-0.791512448921029
1519903,0.047795512863047,-0.225219425474984,-0.673357464088584
1530031,0.0389909855626235,-0.197320389354033,-0.660618567765335
1540045,0.124945166882679,-0.0758859362531423,-0.58488715751128
1550145,0.206000186508056,-0.0290696079127339,-0.640562438834884
1559844,0.234147251457187,-0.0753509266060989,-0.809493543339105
1570044,0.241250117554994,-0.192468047207651,-0.884472437958354
1581048,0.233438972485772,-0.130897737422304,-0.903646560643497
1593506,0.0656521594147943,-0.291324040601997,-1.05269315259228
1602830,0.188092124671144,-0.255630872247553,-1.20338573432253
1612783,0.250110674395537,-0.185509700227008,-1.27997093199308
1625768,0.301154236917964,-0.239001738920637,-1.17005767331458
1634907,0.285573050680165,-0.315451415673698,-1.06640425036903
1644510,0.222038278098751,-0.356113859619703,-1.17464455794548
1654403,0.182682622103085,-0.342823062733999,-1.07267366298588
1664572,0.19827098713554,-0.282412925602734,-0.865358805148949
1674754,0.21526332231089,-0.206442022034711,-0.722386803739241
1687197,0.287274650640763,-0.200742595824598,-0.69773363169277
1698005,0.251968960478678,-0.409041025288905,-0.8168520177074
1708407,0.240626395008253,-0.358175679424961,-0.628655558551181
1717995,0.268929977165262,-0.360984203544213,-0.462615949912913
1728562,0.24126231004906,-0.327821713595408,-0.502384441804467
1738165,0.275153471811935,-0.31921008062688,-0.567920169871248
1748012,0.345760338253606,-0.288721411345669,-0.464939458293751
1758554,0.417342353846312,-0.258253794793039,-0.498269518070624
1767996,0.450543360616387,-0.265212336788407,-0.548456413708168
1778241,0.431077835733538,-0.347744803774964,-0.617959363489589
1787997,0.355768149007603,-0.42414854664526,-0.648708698156283
1802057,0.296815603471253,-0.267861161057518,-0.599819564391311
1811943,0.328674183079508,-0.236266660898599,-0.568652340214549
1822478,0.32949968454811,-0.323760483677999,-0.592748487718075
1832413,0.360711650669994,-0.240617387961879,-0.61748776655992
1842831,0.371700052962059,-0.197721422457646,-0.583655022461615
1852132,0.32974042327954,-0.207861146783065,-0.48512792604153
1862930,0.233179837985384,-0.341110091449561,-0.420524319280169
1872833,0.13898605980133,-0.480358951400335,-0.491185771199453
1882137,0.0672180935835527,-0.533540715921131,-0.655327838180782
1895091,0.0964442211970103,-0.465614689170446,-0.809606958795194
1906008,0.344925850924655,-0.225172326713939,-0.327218751001401
1915537,0.241030631403215,-0.372551588472639,-0.522116653751095
1925544,0.197063012050196,-0.389971717894756,-0.729696574903105
1935549,0.116848774308282,-0.496037000717307,-0.936317061955661
1945920,0.073897416648222,-0.492895340417,-1.06871100324577
1955993,0.0934338541293388,-0.445531296081309,-1.09200759557181
1965535,0.164352193577462,-0.296911256152526,-0.953451169235494
1975789,0.270364045258626,-0.143338393497222,-0.741526685374583
1985561,0.350665398333729,-0.0528781282911994,-0.549977694227218
1998108,0.399608380028793,-0.0531020972557545,-0.505404884908356
2009063,0.0818464660699911,-0.397940255373425,-1.11809151344094
2019036,0.169261773383528,-0.381148558846084,-0.975346442802324
2030650,0.285486854232997,-0.30321165585219,-0.85240597311799
2040899,0.32533279942135,-0.233508426436852,-0.689883445728802
2050645,0.351656732444003,-0.203557819226861,-0.526565191647669
2060542,0.383000520356033,-0.179255572362746,-0.379825577935594
2070585,0.380867585572134,-0.167510439343488,-0.407440651982218
2080862,0.350928226987777,-0.205044829681088,-0.569455242891414
2090950,0.301794053185533,-0.247624633495293,-0.803382060601003
2100569,0.256525764023071,-0.324324323462372,-0.952666784460655
2114878,0.367534468300926,-0.0979710292207713,-0.615513567176777
2124123,0.381784871818039,0.0256292012148555,-0.581641739341739
2134106,0.317327187026458,-0.0237228067783981,-0.680769785274867
2144745,0.296258648050436,-0.161549388095665,-0.853788924840667
2154148,0.252491467060489,-0.313802574323971,-1.02602308785749
2164739,0.242443229803449,-0.401918093385692,-1.1314522811078
2174045,0.283111857846079,-0.397076693739611,-1.08757979908302
2184143,0.311188639547866,-0.331153456217616,-0.929424808073068
2194073,0.338537924950295,-0.289000356783477,-0.755485228441225
2207051,0.297796509568486,-0.248925419379381,-0.626402326359816
2217898,0.2012146358332,-0.386115586803587,-0.922572136133652
2230066,0.205561121435952,-0.375106665004963,-0.998932299387419
2239242,0.280334672641933,-0.269343267601584,-0.917718793731171
2249538,0.39440333384064,-0.125455176076947,-0.875729907983323
2258979,0.478878510733637,-0.0784040998112433,-0.911433332148671
2269033,0.459676215933716,-0.145103297784361,-0.876227738474723
2278973,0.361585024228957,-0.272440673376485,-0.795969163502101
2289912,0.276584706928611,-0.357564349751343,-0.734786422009813
2299198,0.258825615416193,-0.33586093985055,-0.665714825478166
2309043,0.333535729476552,-0.309976645031964,-0.746023449731031
2322079,0.493408428026098,-0.202244244869894,-0.811657345792231
2332063,0.460472425791755,-0.225157415869202,-0.514865228120677
2342084,0.392537084114051,-0.308192750933275,-0.389653506999488
2352143,0.327122548582282,-0.434196043883261,-0.433730169076797
2362925,0.230124893911974,-0.514830979981514,-0.554540499372968
2372050,0.191135223909121,-0.499053755166433,-0.891455872937221
2382067,0.215960710673469,-0.413386079555851,-1.12676138752438
2392076,0.321858967296149,-0.288483754402669,-1.18321179843966
2402830,0.400239579627956,-0.219919683116969,-1.13907940881242
2414914,0.375560673526352,-0.235170519044936,-1.00912765583998
2427555,0.252253693428951,-0.328891041867493,-0.913150583764089
2437795,0.2828807751815,-0.380658359620421,-1.02466917173941
2447416,0.243485441751286,-0.465197037583678,-1.2608406564247
2457246,0.251291995086167,-0.353254288999197,-1.1118539665911
2467321,0.346128091899922,-0.110868580225277,-0.805713704589475
2477777,0.416801365056982,0.00851690651935107,-0.543751691448129
2487835,0.371916708386734,-0.0890088919950766,-0.526241454657773
2497413,0.262058514504414,-0.295104932607331,-0.681364123273169
2507390,0.188954404663373,-0.42062711798075,-0.806550383277718
2517550,0.244743104471598,-0.332287441610484,-0.777127092655071
2532103,0.264109526635786,-0.322972577454518,-0.653671706231227
2541527,0.306501826111104,-0.32639722967503,-0.706831461901681
2551086,0.318624581553897,-0.165867235803393,-0.509299997831893
2561724,0.379101505159103,-0.150169993014125,-0.60198062742365
2571038,0.391719101529297,-0.227762889895876,-0.785995772579527
2581092,0.460358786459283,-0.302365253732943,-0.857705435425924
2591061,0.517592340627718,-0.285082707622639,-0.834018388560539
2603160,0.532819706921081,-0.212607525821398,-0.953450282197592
2612713,0.492491663130255,-0.19179967621612,-0.924263737961769
2625093,0.443046227589697,-0.239278759995328,-0.919926356622865
2635842,0.494253543766034,-0.152706600399792,-0.480196294959458
2646094,0.413662447701926,-0.132559264820897,-0.800180170613917
2655911,0.401066136428746,-0.253672799136345,-1.07898490654437
2665947,0.322898323297015,-0.32009300266857,-1.1112009551378
2676095,0.290623300419263,-0.275225169254245,-0.949721509101612
2685919,0.265644177576529,-0.184366006054129,-0.687826016500511
2696099,0.334413560643085,-0.129099989909679,-0.603725633073639
2705988,0.364785848685642,-0.182356796456423,-0.489572344248131
2716094,0.345206080790736,-0.327229696279723,-0.603482461932778
2727505,0.373726402636086,-0.152623162116675,-0.655640481902758
2739247,0.392822246873741,-0.196319509670273,-1.1986199321396
2749051,0.421622625856323,-0.263146002546933,-0.945369828216955
2759794,0.420319463827031,-0.272495485012311,-0.640536831143466
2769571,0.365993231200235,-0.324419946509897,-0.407591042941211
2779071,0.308644111249845,-0.410784803760793,-0.377651931980034
2789451,0.255110037838352,-0.500458447527707,-0.617142141935077
2799241,0.180300238768678,-0.552939601845444,-0.89657138161863
2811803,0.159286518026918,-0.481909377234747,-0.923357446472522
2820567,0.291271758175275,-0.342192911234189,-0.804928301622784
2833135,0.2008240234314,-0.579259826005821,-0.928859879880187
2844516,0.277702619866314,-0.299593908478076,-0.605419059618948
2853792,0.310627762440774,-0.357674226805628,-0.655878301414302
2863876,0.312230779344951,-0.399782472966247,-0.80264712085814
2873909,0.281710314444236,-0.417450476588943,-0.974360810524859
2884060,0.23875900624671,-0.396618682465176,-1.04658380924503
2894073,0.225738106765298,-0.310434175587934,-0.969290659689167
2903982,0.23797864982467,-0.162457929734063,-0.753627697754531
2913833,0.27517854797549,-0.0815851006623716,-0.695467408682365
2923887,0.220811149645311,-0.0613869350875644,-0.809291623648546
2936790,0.230169848860838,-0.0388790861552907,-0.77934760226313
2947846,0.158279018578835,-0.396865463776634,-0.833988001323963
2957303,0.122616819186223,-0.129741424308832,-0.648572266383433
2967349,0.159800839862228,0.0270696771918764,-0.572711247358109
2977088,0.238635633246812,0.0510230102524958,-0.571688857566153
2987110,0.271388798300076,-0.0219468712982159,-0.604946225705267
2997249,0.331734596320988,-0.0617465623468803,-0.517412111630027
3008102,0.277321407632047,-0.180503550945901,-0.558880855194968
3018526,0.183384027120827,-0.263371178857383,-0.57732450067686
3028648,0.154995707047559,-0.218292474714124,-0.563106897689292
3038072,0.225755211490308,-0.125824811537286,-0.546565952941981
3051092,0.286965802537246,-0.0696883319684859,-0.743584689638146
3061095,0.211723302951178,-0.267026709132525,-0.861127923037822
3071066,0.174477929742852,-0.32379505404581,-0.818724004434544
3081569,0.180940507594451,-0.232405669260306,-0.736501024235995
3091517,0.266435291911205,-0.0946028986427894,-0.69994798261274
3101048,0.286847644598682,-0.0665141318934203,-0.834283739482695
3111472,0.367913082843454,-0.00145332405639101,-0.832323724242505
3121079,0.439184231317234,-0.014048286811129,-0.857667154121444
3131073,0.43468173863549,-0.115984928768781,-0.904068584716944
3144136,0.361525546789246,-0.213247638932832,-0.897461669106157
3154274,0.2896022291689,-0.133794066119176,-0.930425090122199
3164881,0.414321984840957,-0.00908936655521125,-0.908370825571913
3174478,0.514787556484728,0.0657544271576368,-0.89027716938347
3184740,0.511371188017273,0.0126927361335327,-0.87261895052853
3194487,0.404013752531815,-0.148470180739699,-0.898776206762506
3206996,0.257465458857323,-0.298732885761216,-0.968437495731326
3216247,0.130887365220137,-0.47598495949884,-1.05721190913582
3226278,0.0916953026251558,-0.541608324040837,-1.205097856737
3236003,0.107343231767379,-0.538088723766345,-1.3015276154589
3246079,0.193919732074734,-0.442262734897742,-1.28261753595088
3258952,0.294477815602448,-0.251711653142517,-0.939276690376253
3269089,0.173175788476661,-0.412681384162067,-1.02792994244122
3279233,0.0624986069704993,-0.6124886752108,-1.27431222087915
3289024,0.0521273072333675,-0.710242198072357,-1.52874432958625
3299400,0.105555040393206,-0.625986189503379,-1.60427508044967
3309093,0.180151365164166,-0.456421811444398,-1.48785155549906
3319024,0.306606049960102,-0.223007964672944,-1.25730402973569
3329315,0.361485805173669,-0.0939475607891856,-0.961378281593092
3339310,0.385552733583887,-0.0576205846608707,-0.764950238109471
3351798,0.353514474192471,-0.130681659310402,-0.798732043501449
3362060,0.198193455086479,-0.354635512657432,-1.20330127610132
3372132,0.266324010487694,-0.206172486157921,-1.08456468790706
3382057,0.328555955863505,-0.0588828685256974,-0.879200778080118
3392013,0.388156935416748,0.0352913339527886,-0.743716759165391
3402010,0.409343987895242,0.00247302584448319,-0.74819230695464
3414775,0.352731715936433,-0.0453119050788984,-0.812474705637246
3423833,0.273698752398926,-0.100596114730814,-0.974879893638285
3433576,0.308606978340395,-0.14701482155285,-1.22454735508315
3443127,0.325391664487656,-0.121249483500371,-1.23653050769397
3453342,0.289802429968601,-0.0909008393294929,-1.03847546108252
3467989,0.277657570658976,-0.0905339213979823,-0.984717961438169
3477129,0.212790384241466,-0.152805286185883,-1.01647109487149
3486916,0.23322480814075,-0.102710884745888,-1.09319576693614
3497148,0.203374092379329,-0.0712914466604588,-1.00473496181984
3506965,0.198523728849187,-0.0650677103079449,-0.825033327304869
3516951,0.201795295657513,-0.107180493779299,-0.684637548167549
3527088,0.209657945049695,-0.179269427652652,-0.598115589657743
3536957,0.0644514459886827,-0.221171666240333,-0.428916625486248
3547524,-0.00233152007075298,-0.22847187021416,-0.471452458129833
3556956,-0.0208781065763796,-0.252499973102419,-0.631388467363617
3570502,0.16613095156596,-0.0831768717720569,-0.719582951842758
3580117,0.192454307570745,-0.121078071866531,-0.717555885116419
3590560,0.0970774248420301,-0.210866404640888,-0.662952140896638
3600113,0.021019757132912,-0.300064006991695,-0.691436992910823
3610777,-0.0270808824026159,-0.326866909312141,-0.785897464244994
3620112,-0.0443021894804542,-0.339103416291347,-0.895364844692866
3631046,0.0200127685952657,-0.304256746043146,-0.99892333902765
3641036,0.0652321195006189,-0.254864604028445,-1.03351562943107
3651048,0.0618289437043741,-0.236597812802376,-0.969957327164734
3665752,0.132989319868185,-0.189556050998786,-0.927170463892377
3674908,0.0493616137520431,-0.142752709678238,-0.565345961371019
3684484,0.0327705759174955,-0.142356694409399,-0.667299406177685
3694888,0.0595025854950708,-0.150979536108125,-0.741935303971556
3704607,0.0722309648819076,-0.129591736794008,-0.840137843583149
3714497,0.0713730468339016,-0.112135996343341,-0.91434003745523
3724492,0.0982745273302101,-0.103271148350989,-0.971345009539054
3734900,0.0420275044061531,-0.0900863135500832,-0.953945763480365
3744793,0.0973740480031037,-0.054437731517943,-0.936163562815657
3754154,0.148825459537325,-0.0180860658967418,-0.888227218130731
3764490,0.12625460583303,-0.022182403432611,-0.758015711790466
3777425,0.0569660528370378,-0.324834319567678,-1.06864841218619
3787549,0.049370169411275,-0.259497342738612,-1.12462564841403
3797895,0.0453256994881253,-0.183267261166293,-1.14077869330194
3807906,0.0848353252588191,-0.0782071735457184,-1.07934676626787
3817547,0.106395234376282,-0.0388178919824686,-0.989056129622743
3827547,0.133611876439005,0.0031379256037009,-0.841507667495669
3838977,0.146061543097732,-0.0544182979044054,-0.792272604425037
3848955,0.123951748403192,-0.0914738936814728,-0.750626443326688
3858849,0.0838440075618594,-0.135512455396144,-0.738726381280179
3870152,0.121492061316,-0.175224753836362,-0.867566263254786
3881521,0.214902762608267,-0.0809806024979709,-0.890931619726166
3891847,0.239622082993773,-0.0785212287207465,-0.775802529857575
3901546,0.266329406126955,-0.0930778910555467,-0.655428446349684
3911773,0.247135370081985,-0.144609290722207,-0.55369031526852
3921242,0.214182963084727,-0.19192340068609,-0.527659659271173
3931566,0.167861696623499,-0.242876894513883,-0.629260193697803
3941830,0.135705882215,-0.228515284208417,-0.686548922559874
3951384,0.1550242117954,-0.204742897438663,-0.815715352799202
3961165,0.17848483790088,-0.176930936567452,-0.895866817926001
3974027,0.131329332273126,-0.115980649547488,-0.863969767475186
3984555,0.111840760461782,-0.195820404145328,-0.876238591624188
3994769,0.14685029616558,-0.242389542805314,-0.976966289521009
4004546,0.167397906275383,-0.234852488628543,-1.06869803566427
4016160,0.205534352159689,-0.20852393258045,-1.11257122780372
4026095,0.191085584790621,-0.19733957996988,-1.1142327110263
4035924,0.27311891833532,-0.145882155063902,-1.11875820225319
4045939,0.30314315056943,-0.106881527561086,-1.03469983881248
4056100,0.299555437266008,-0.142469257316199,-0.912512444881605
4066759,0.262289878979127,-0.204861311812898,-0.87350218605855
4078701,0.232753012423815,-0.301393404799586,-0.914387664460121
4089083,0.123422021861775,-0.192474171010845,-0.703787966850756
4099091,0.0924814937482036,-0.148725505276086,-0.559161151566456
4108939,0.082304217975992,-0.133756325433876,-0.484860787124283
4119019,0.0448040877457195,-0.201736084524007,-0.505915999710026
4128941,0.0937447663510107,-0.197768999361499,-0.570051957971819
4139147,0.0323009775490385,-0.288030212543974,-0.604041360874559
4149143,0.0394255813176425,-0.313685706477095,-0.755321256734328
4158997,0.0163593563456127,-0.340301478312822,-0.932611082897218
4168967,0.0414328204743227,-0.288703464329544,-1.05845675964311
4179075,0.0640319097585468,-0.225542417861563,-1.10379128451803
4193070,0.116607129960924,-0.287820958287446,-0.977206529187427
4204906,0.178164979416521,-0.218790815561294,-1.15135020694731
4214113,0.172931411111652,-0.201842024591245,-1.21980785543726
4224535,0.173884225917982,-0.189870115715587,-1.17245985395917
4233915,0.163175041350962,-0.219963276728821,-1.11119264771968
4244138,0.154506385243523,-0.207036331981027,-1.04750944136104
4253933,0.141415636759979,-0.259287394945327,-0.952407020173205
4264514,0.125901549573849,-0.236922989227467,-0.846559620674268
4274154,0.126595358469317,-0.268566884442061,-0.802038935101782
4284069,0.111931249606796,-0.269174481112648,-0.773669297221942
4297000,0.166104607895164,-0.113768968622617,-1.01542471869903
4307049,0.115732678923866,-0.257928992318417,-0.931270235401372
4317564,0.0932136979229458,-0.312456208809601,-0.888987676567218
4327101,0.111562648319455,-0.304246260707328,-0.932231477824026
4337242,0.128304569099759,-0.254930957780173,-0.917236785360389
4347104,0.14571418596962,-0.203378202877798,-0.891196443933709
4356995,0.132690890229672,-0.142117308356088,-0.896739643182941
4367099,0.164457695073582,-0.116254787820192,-0.955815391956362
4377240,0.141548207961691,-0.121623624783975,-1.02913463326754
4390008,0.138899723589991,-0.146558915925885,-1.07403329421518
4400907,0.130129158845852,-0.110063080893592,-0.784470272740619
4410341,0.145505203652412,-0.0467090449230609,-0.782999190779721
4421127,0.107136649190571,-0.0593924134904046,-0.778372305200905
4431142,0.106790739991427,-0.0404222017052325,-0.82417746751065
4441073,0.0955648926424636,-0.0548454499717496,-0.892850576867394
4451627,0.0986021902959453,-0.0945441857683244,-0.90983155004114
4461541,0.0875144661950693,-0.0979762976290643,-0.825434591843258
4471046,0.0650793949891087,-0.0592958196158292,-0.699734966225535
4481039,0.0686010468212435,-0.0229080507473827,-0.607644125530677
4492569,0.0558460030217574,-0.0884109410350442,-0.577824008050454
4504196,0.00772919766879106,-0.258621296633632,-0.940797460095806
4514543,-0.030171214999733,-0.251338987618594,-0.855688127735708
4524113,0.0489114617155681,-0.213631991192576,-0.840027032796386
4534535,0.0244393329626159,-0.21466049040198,-0.807105675458311
4544160,0.0389932979767254,-0.225260003201543,-0.863099212947984
4554098,0.0187649436367638,-0.222853767181758,-0.958059374314572
4564152,0.0303923555434763,-0.218085327920673,-1.08620847988944
4574717,0.0522015350523519,-0.261545822752481,-1.17824658054741
4585137,0.0976255193616753,-0.277092988274352,-1.18226908028276
4594082,0.159837938018073,-0.196681585088173,-1.13691340794745
4607348,0.196601564074573,-0.182403736367387,-0.996496745932539
4618051,0.213112863606909,-0.179416405405121,-1.15007010441553
4628346,0.114152124860756,-0.215758834172061,-1.2366886543108
4638817,0.131733101935067,-0.208494395007556,-1.27622022928495
4648279,0.140054410454836,-0.147734434129212,-1.22325889320318
4658818,0.184369799292222,-0.108185913731246,-1.16286633418022
4668425,0.210001270951557,-0.110223495584445,-1.13338810256624
4678436,0.15657661598536,-0.169266363828057,-1.09419918322792
4688354,0.0802822659793306,-0.217624773183054,-1.10770337167061
4701246,0.00463876141997694,-0.200992614485287,-1.11415021820754
4712029,0.0314867928870944,-0.256512721843605,-1.09660025404677
4721555,-0.0347060768208967,-0.3280704900496,-1.02882703833564
4731895,0.011365726093583,-0.2946943894096,-0.90748185523336
4741578,0.000899618835353211,-0.219095312270989,-0.799288905819086
4751526,0.0359518424038818,-0.23382125828922,-0.808549903527854
4761943,0.0247545835192171,-0.288079167435999,-0.871745291126821
4771535,0.0037421497614072,-0.337819044865163,-0.871235475911112
4781941,0.0178391043229694,-0.276678727093956,-0.838220540669717
4791550,0.077011984115649,-0.204775650365681,-0.767572206381181
4801519,0.109162534287411,-0.190596135342611,-0.795841226691788
4814542,0.0971502393225856,-0.189048530634937,-0.92779636609199
4825527,0.19529794356587,-0.111429896479674,-0.882152023851686
4836385,0.248934397003013,-0.133771699362969,-0.911026129799368
4846065,0.261318205701616,-0.25123802521963,-0.961509736842925
4856528,0.139627968109566,-0.334434689897282,-0.955798866673469
4865962,0.0759934079798473,-0.280732077531791,-0.84721724212866
4875931,0.0809033073437227,-0.225477263018928,-0.791184614566096
4886542,0.126248230999065,-0.207777855179386,-0.832266948492465
4896115,0.133075357858777,-0.288430204897007,-0.925508594452352
4908772,0.0969544172317853,-0.354723010687148,-0.943882804245015
4918951,-0.0856157618889771,-0.246343387371817,-0.728908940540933
4929065,-0.100450622433547,-0.299769882570842,-0.820448831079232
4939014,-0.187585306532189,-0.358178766398229,-0.91883618895621
4948945,-0.207144767980975,-0.359978949523562,-0.977888035871815
4958997,-0.152930080833126,-0.272622131167894,-0.921212445730798
4969453,-0.082582832203521,-0.255795551694873,-0.916345220414659
4979117,-0.0528647711990281,-0.271492684172588,-0.947202281647229
4988921,-0.0895926290054559,-0.303386960659775,-1.01563549432064
4998918,-0.117948369627875,-0.269664522152149,-1.04150419705618
5009969,-0.103058716558983,-0.262828905933342,-0.942305990780029
5022265,0.123494852312747,-0.382955852783876,-0.97063756474237
5032832,0.0783605703219632,-0.327766532391477,-0.990064617394333
5043023,0.108741012258028,-0.278309409745062,-0.8980403088873
5053122,0.112178716037294,-0.237437459378201,-0.840696124955754
5062840,0.101300870199912,-0.268259320508681,-0.861776711861825
5072942,0.0636097149943823,-0.327015303036713,-0.901503134651741
5082764,0.000431280325063177,-0.344613055268539,-0.926614545760372
5093134,-0.00484759446404749,-0.364741737273457,-0.881552430186581
5103343,-0.0122890935177485,-0.356312822556306,-0.842982190839703
5113019,-0.0128019044808795,-0.326461577260866,-0.944243883584744
5125817,-0.0747914538744281,-0.16437075806645,-1.16935416160007
5135781,-0.0980972415505302,-0.246212088103164,-1.10756908518995
5145539,-0.147714562910635,-0.265039265951692,-1.16137882653434
5155902,-0.175641921199451,-0.288133612448026,-1.23229973991136
5165942,-0.187472089701393,-0.283239122992625,-1.27751838169385
5175545,-0.167718702413402,-0.233888137436246,-1.28599131862212
5185532,-0.128836190761798,-0.207758841649683,-1.23746497224387
5195536,-0.0895839015955836,-0.185169557894174,-1.15764398165301
5205852,-0.048643301543106,-0.170707342181996,-1.05130285770329
5218552,-0.0580488618629751,-0.180166415041434,-0.943447360972083
5231885,-0.1311527739398,-0.299940566023574,-0.917238025977697
5240890,-0.0575491652194182,-0.274519808349104,-0.946064127895172
5250737,-0.0210031269617924,-0.209197640596963,-0.966216890247034
5260841,0.0222645976459464,-0.166414172974662,-0.885567600528502
5270724,0.0392599877753549,-0.14295192498346,-0.753511210512311
5280916,0.011315754074973,-0.193347599776096,-0.745466151994149
5290891,-0.00789030091895104,-0.223232381099244,-0.855491258392753
5300819,0.000974229387657571,-0.233702358904603,-1.00162924211847
5310530,-0.0348882469494656,-0.211536101840828,-1.05098771971566
5320548,-0.0475236416504827,-0.15041695121764,-1.03048749042517
5335147,0.0329633803471045,-0.261290284129793,-1.01285393256848
5344873,0.0453744752482801,-0.240190390593776,-1.14414863952594
5354078,0.0159180957155464,-0.227225480842452,-1.05115907458934
5364844,-0.0751386140083014,-0.230381142365024,-1.04643961037264
5374022,-0.132234807913126,-0.26652129950452,-1.1590044468432
5384344,-0.139026105304178,-0.243999595258995,-1.06521155664799
5394597,-0.0825986446709313,-0.194458081307581,-1.14242836703764
5404396,-0.0634046385300377,-0.175976224704762,-0.995959083735253
5416715,-0.0488736609111369,-0.204521838638724,-1.02567484453255
5427982,-0.0787624648024338,-0.22402916182106,-1.16545104881647
5438984,-0.174730812708854,-0.20821646813435,-1.07687497993054
5448139,-0.204248426768039,-0.159701538694616,-0.983093996416277
5458264,-0.0948684592259867,-0.171888179804695,-1.0588238788954
