Time_us,angl_accel_x,angl_accel_y,angl_accel_z
1292486,-2.39104399343571,-1.62305933195,0.591875031911205
1302790,-2.43835448193875,-1.81002223808297,0.603709910006723
1312399,-2.43025877812531,-1.88141867323246,0.568765337865378
1322156,-2.37378228450788,-1.88252155096425,0.514914156164036
1332395,-2.2942307724411,-1.87038872708116,0.42045069854804
1342777,-2.20236470333386,-1.89637708194319,0.320395625550196
1352825,-2.02009063663448,-1.64584576770532,0.238922542895516
1362500,-1.88205073897028,-1.45406627114211,0.184308889101661
1372614,-1.7613782176941,-1.31333068579293,0.153045259497177
1385414,-1.73795577859154,-1.21981010241442,0.144444233555193
1395849,-1.84414831192767,-1.0992278078043,0.155758257746171
1405968,-2.04014850322657,-0.903986401858763,0.164545772625399
1417820,-2.17662258593599,-0.789403358593284,0.203260909052503
1427386,-2.3735478338615,-0.726503209977426,0.295224765128275
1437409,-2.45921631485256,-0.663016800022655,0.396874417219905
1447044,-2.52916248450672,-0.581234264736131,0.485385514792054
1457424,-2.6694631880782,-0.665375805998985,0.534307114781215
1467044,-2.78427850257486,-0.723593241256739,0.561210799387869
1478035,-2.89239437536323,-0.777707466771374,0.558297921363053
1489955,-2.95824149446682,-0.807165993054158,0.568302869446655
1500105,-2.92819137483699,-0.883771290728145,0.526114762395673
1509957,-2.89618852632329,-0.917500441914048,0.495014144763822
1519903,-2.94538715669039,-0.964513038734846,0.45982300045376
1530031,-2.9598751320769,-1.02518247784733,0.408331784407911
1540045,-3.06305696917846,-1.08113390708396,0.381119578352206
1550145,-3.16257907703862,-1.12525609208943,0.357938025473983
1559844,-3.22726278720704,-1.24159123384069,0.352191446296573
1570044,-3.20441124290145,-1.32417044044366,0.365838448820877
1581048,-3.12891512307153,-1.37931816466396,0.391697488775986
1593506,-3.0318677894635,-1.42557900359043,0.402439206623186
1602830,-2.97672357665154,-1.454418075191,0.438209382703478
1612783,-2.8085947312555,-1.43956292922517,0.465683501584412
1625768,-2.7072714261037,-1.40107387657941,0.507356773348522
1634907,-2.68534608876278,-1.33464591500728,0.580593329792659
1644510,-2.63493766383083,-1.32092525013632,0.665559077340789
1654403,-2.56438284386095,-1.33612734437977,0.753272546269748
1664572,-2.52150097852005,-1.33832868464795,0.807534201083476
1674754,-2.51774848334898,-1.37528336713017,0.862940878684471
1687197,-2.54035955275104,-1.43805620797627,0.872182584783077
1698005,-2.48622657959069,-1.54876824856046,0.890599055055655
1708407,-2.42224312067097,-1.58445373399696,0.88201811555526
1717995,-2.38491090539885,-1.69065743058422,0.883083397969923
1728562,-2.34973115972854,-1.73550521421922,0.841946211915552
1738165,-2.27862582316824,-1.80279692011792,0.736380288061182
1748012,-2.23848935416176,-1.83410664071319,0.590152173654801
1758554,-2.21000190454734,-1.89397317644868,0.45496683722963
1767996,-2.14950591182469,-1.85246308501275,0.368024893820053
1778241,-2.0840091375543,-1.78815549909168,0.28587027427088
1787997,-1.99651939788485,-1.69102879357518,0.255837248196736
1802057,-1.95364356730873,-1.51125509576049,0.224001306496131
1811943,-2.00709870317515,-1.39170123178252,0.239101901072808
1822478,-2.04066563630336,-1.25401612535231,0.220972722488032
1832413,-2.05475946591229,-1.1970431138031,0.225312686445147
1842831,-2.0778210206429,-1.17152243615667,0.266621052175879
1852132,-2.12368136438396,-1.17076596492849,0.338482689385586
1862930,-2.18074062365801,-1.12998329397278,0.387985121706658
1872833,-2.34101064695908,-1.21816783802014,0.400591813742261
1882137,-2.44034795393671,-1.30538505907199,0.395383901341278
1895091,-2.49048885221557,-1.36154875445193,0.403332966298616
1906008,-2.53281748785779,-1.4039284111177,0.429805853870766
1915537,-2.47049197389181,-1.41622506886838,0.419192799394577
1925544,-2.43871992248928,-1.39653192220455,0.441985142425502
1935549,-2.43762068943194,-1.3515008117529,0.460906664397796
1945920,-2.43811391679166,-1.2660006976038,0.464278397136732
1955993,-2.4419015768799,-1.15557139293472,0.428354971622202
1965535,-2.43620753655931,-1.04803121458232,0.386421575196713
1975789,-2.41849878027422,-0.886659392104913,0.402307350342999
1985561,-2.43113703003021,-0.799242936091257,0.424937832111585
1998108,-2.46515548852209,-0.788872085827611,0.425624132223017
2009063,-2.49758802316335,-0.87502503537975,0.40274788127742
2019036,-2.59051329525614,-0.920917824563136,0.41324300312115
2030650,-2.61930108151171,-1.05480970299607,0.405078230517468
2040899,-2.59775050519377,-1.14194950547827,0.411173086344493
2050645,-2.58716373283432,-1.20255581986442,0.412026352820933
2060542,-2.58690106840681,-1.23863303941473,0.43332813546447
2070585,-2.57482275536832,-1.26479927338533,0.461337314715291
2080862,-2.55462313148876,-1.18515607098207,0.455498047275574
2090950,-2.57627356586761,-1.07911615748656,0.449361847146358
2100569,-2.67674429043892,-0.967791687549828,0.437185216118863
2114878,-2.77546025396905,-0.83664185456471,0.443811857083425
2124123,-2.83265297759561,-0.791997115549105,0.49026131068566
2134106,-2.94705003904628,-0.756319860820006,0.506167382225988
2144745,-3.00419830188065,-0.768685886280668,0.492925134998797
2154148,-3.02108342943112,-0.837750371511655,0.476358335930469
2164739,-3.05809172299583,-0.883798252655764,0.463322985371665
2174045,-3.15861698093439,-0.909930149880319,0.462041880909938
2184143,-3.20301638724382,-1.05211397875208,0.463119862996429
2194073,-3.19945380656447,-1.15479505220104,0.478040088701555
2207051,-3.13522239327466,-1.24808676138562,0.50397017207825
2217898,-3.0785349403557,-1.35611299770643,0.487648766218008
2230066,-3.0461942284143,-1.43079332344915,0.423559319817876
2239242,-3.05896357998731,-1.49492271554075,0.383925579219849
2249538,-3.10421662624066,-1.52965967024782,0.403424769581577
2258979,-3.11754873443374,-1.51630319984856,0.43021248825032
2269033,-3.05663329985746,-1.51333228670686,0.443183688051997
2278973,-2.94471078534904,-1.52025611354885,0.455510333582455
2289912,-2.82954982192279,-1.49765325008534,0.483669337522232
2299198,-2.7192995640278,-1.44491977054202,0.503461692549278
2309043,-2.64170605936818,-1.3912808651897,0.521621110970084
2322079,-2.5901074549786,-1.29449557469756,0.557657287648959
2332063,-2.58581449442287,-1.20988400215953,0.587724476315368
2342084,-2.54878817173886,-1.04951215940829,0.599656838604171
2352143,-2.5211990867338,-0.94238461736754,0.566639338430519
2362925,-2.51995726751752,-0.876315040604779,0.547313984361213
2372050,-2.49923339177907,-0.838478182819264,0.524036515541504
2382067,-2.48621574971701,-0.824053482250158,0.517593322809179
2392076,-2.50935092162659,-0.818875518574419,0.498973714787445
2402830,-2.58075643713724,-0.838247606287977,0.481418549570827
2414914,-2.66436028362211,-0.857689531919827,0.478597783988043
2427555,-2.71123991307533,-0.885456079265847,0.452982972739542
2437795,-2.72131672563776,-0.925440600886074,0.469253030802379
2447416,-2.72177447388998,-1.00331172993691,0.491987449285
2457246,-2.75420064766189,-1.04472565860837,0.538978615869505
2467321,-2.76310784099488,-1.05801217848964,0.569279421861403
2477777,-2.81267271309594,-1.06162826110129,0.605154289037777
2487835,-2.88335189476651,-1.04302415029839,0.628583839675535
2497413,-2.89900474123407,-1.02157503552822,0.651510950545575
2507390,-2.91516383011007,-1.00904783024428,0.671127709712251
2517550,-2.88818891558682,-0.998143556460053,0.674161035917501
2532103,-2.87836042666047,-1.00068628226159,0.699247931552891
2541527,-2.81349701275292,-1.0199596323655,0.667658514671768
2551086,-2.73242363148923,-0.993912685387877,0.658196322615807
2561724,-2.64940329926598,-0.98069215739782,0.624936598109601
2571038,-2.5641304562765,-0.962425975629071,0.584570227379883
2581092,-2.51518635477561,-0.965130167321058,0.571519482981936
2591061,-2.50265325882318,-0.96141555895749,0.564083199888683
2603160,-2.5643477691517,-0.964854696113536,0.540460284645694
2612713,-2.63437321158399,-0.983310215599919,0.519827376189634
2625093,-2.71800050795028,-1.00272307551903,0.512676895942472
2635842,-2.82704562741991,-1.02065681402084,0.525998934649805
2646094,-2.92290377335373,-1.04553487020717,0.554212062553911
2655911,-3.14339971004857,-1.0965764595101,0.572622804529199
2665947,-3.33979371612439,-1.13604972540351,0.592521341008656
2676095,-3.54590054959236,-1.15454691283775,0.609575886632355
2685919,-3.6594738111361,-1.11190806074329,0.637294505400361
2696099,-3.68295911537863,-1.06683553479938,0.674257034154812
2705988,-3.58791509814056,-0.947309812883617,0.722465203353298
2716094,-3.45709728469894,-0.854721753869982,0.744152726082919
2727505,-3.34898525271448,-0.799840806397593,0.747434149548022
2739247,-3.24292633454901,-0.758333102887515,0.706649044324812
2749051,-3.22399386685974,-0.714251346548788,0.667179364879064
2759794,-3.10894313851714,-0.731227794696703,0.642936761777168
2769571,-3.03401396883324,-0.778494446637975,0.662115108508451
2779071,-3.01680268072684,-0.885549744455453,0.694974164795733
2789451,-3.02232829095924,-1.02128513892191,0.688811700064023
2799241,-3.02737371820718,-1.12614778080143,0.639710657913251
2811803,-3.16127407662214,-1.28845654324276,0.591352409430473
2820567,-3.23707657830146,-1.37034457743358,0.536151319225006
2833135,-3.27286223963476,-1.45447786239758,0.509413342319344
2844516,-3.23660300746181,-1.5287474086428,0.521533537208982
2853792,-3.07965686994424,-1.60383078316609,0.522100805661543
2863876,-2.79082818404567,-1.60437706465782,0.492228797450721
2873909,-2.54139983528767,-1.57990946597215,0.435897564422096
2884060,-2.31728555113125,-1.51532045968749,0.37907209729561
2894073,-2.22078060160845,-1.39311510418316,0.35611225892221
2903982,-2.23395744178938,-1.2547596887143,0.400859994181045
2913833,-2.28357865209828,-1.02458179730051,0.431921422619372
2923887,-2.37887495207212,-0.875225503489321,0.506982907940153
2936790,-2.44860129156683,-0.739404875755102,0.530743558143171
2947846,-2.51653593649872,-0.654389083019103,0.515888983871842
2957303,-2.64907565939833,-0.585550431598451,0.53143047827733
2967349,-2.87812566835435,-0.584972405336537,0.589906436454759
2977088,-3.0677848430688,-0.593258126119847,0.641573438794335
2987110,-3.22318932805553,-0.619993803155232,0.679198761971525
2997249,-3.31055778934901,-0.736138405277681,0.689540208525751
3008102,-3.35190743142535,-0.889025838290237,0.641981274616906
3018526,-3.3469135770611,-1.16384045799273,0.625337584994822
3028648,-3.32135324189468,-1.36487825431949,0.58725433955963
3038072,-3.32866306433063,-1.49022821944641,0.568646109413705
3051092,-3.33548836402232,-1.54759419778254,0.572105820422939
3061095,-3.28522640606637,-1.58850850877398,0.543245911912869
3071066,-3.2359835783503,-1.62740186077958,0.496614938048672
3081569,-3.10167019473035,-1.62789606100824,0.45221940294078
3091517,-2.93831861258789,-1.63165110051561,0.420020048453203
3101048,-2.77526125175072,-1.65070598976581,0.402723391593024
3111472,-2.61333253369912,-1.68606317757933,0.385848533792558
3121079,-2.46664214687658,-1.68208296404916,0.373342715686125
3131073,-2.33317087304864,-1.80632164800107,0.378895327543805
3144136,-2.21843246716759,-1.91664784648274,0.38249233761799
3154274,-2.19190551478833,-2.00797279226738,0.38843254544838
3164881,-2.20540676820528,-2.05343485594228,0.406186486517036
3174478,-2.183451122359,-2.03242092183092,0.397461284906087
3184740,-2.23341032383275,-1.99075544984876,0.375433496127636
3194487,-2.2415719737031,-1.9330209046109,0.340635078778654
3206996,-2.2639354517741,-1.87164380695346,0.332060226527897
3216247,-2.27930568292209,-1.81643340600324,0.359844284280775
3226278,-2.2761779245776,-1.81013632487636,0.367240637288936
3236003,-2.30687923736232,-1.70920610000564,0.354136218035883
3246079,-2.33675746918375,-1.63097425758585,0.333576616751354
3258952,-2.31114563587797,-1.55202140203127,0.35804550546074
3269089,-2.19116823197014,-1.50150364286304,0.346542473926282
3279233,-2.01565166972236,-1.47515885937438,0.367831901404784
3289024,-1.76149120498875,-1.49091903914099,0.393640707290553
3299400,-1.51626315780038,-1.49742757060611,0.438429247452019
3309093,-1.25035139038508,-1.45962432175307,0.4786888698424
3319024,-1.0595448156179,-1.40270844603895,0.493353594721905
3329315,-0.956723085548615,-1.29831206694248,0.499767024877266
3339310,-0.76744494646085,-1.17025006451775,0.499376435755379
3351798,-0.653772249680568,-1.10049353211057,0.500607863585986
3362060,-0.610271916699217,-1.00852473419491,0.463531538655382
3372132,-0.686157698642155,-0.952952306199304,0.471127456097864
3382057,-0.852838874449163,-0.921595231523833,0.459766555855399
3392013,-1.17405807093165,-0.857377699795789,0.437074025148629
3402010,-1.49151342799338,-0.803414129321643,0.417889764348653
3414775,-1.77699560736492,-0.788224102985434,0.372694312589292
3423833,-1.96068234945718,-0.781756776758624,0.345004678963318
3433576,-2.01914747201803,-0.79557533385297,0.351621610616961
3443127,-2.07250203287566,-0.819822985830622,0.374558869022146
3453342,-2.04134832319396,-0.817813595710381,0.407999859170762
3467989,-1.97541287426245,-0.88388760363552,0.402752154088779
3477129,-1.95830140669654,-0.914789228305614,0.383589811713098
3486916,-2.00194027558104,-0.930282235587916,0.376224723554466
3497148,-1.93027677129519,-1.00342173478673,0.403406710437452
3506965,-1.88937899068277,-1.11169034100645,0.39910565014034
3516951,-1.88511927572756,-1.19137069015789,0.371782227768019
3527088,-1.8914697555204,-1.27699628113471,0.34435444316199
3536957,-1.89260359314599,-1.32239375529259,0.297048442525975
3547524,-2.00916672786144,-1.41027401363361,0.24231750806556
3556956,-2.14168119744346,-1.45209856817551,0.191080427425605
3570502,-2.27572308060893,-1.48639596511798,0.203865745969093
3580117,-2.36586431304311,-1.51631358450957,0.235370493356267
3590560,-2.36858245397725,-1.54576969540527,0.270848188215612
3600113,-2.38879723611693,-1.51926168732498,0.273055291476962
3610777,-2.38088527862632,-1.46858748925003,0.28825148282037
3620112,-2.3093899401804,-1.42545461862749,0.311440321414557
3631046,-2.26176097621164,-1.38954009549659,0.311713044771811
3641036,-2.23358742082894,-1.375382980114,0.292597899427198
3651048,-2.15281695640975,-1.3410941608868,0.280854980760407
3665752,-2.10837484341431,-1.33977215864021,0.275216884480535
3674908,-2.14348369023098,-1.34925474931634,0.231190460665756
3684484,-2.12482534664532,-1.32668996228014,0.196489841132302
3694888,-2.10052494322555,-1.29279167426163,0.156350455331165
3704607,-2.09987407147843,-1.28229820721839,0.12187587196597
3714497,-2.04034207184697,-1.24734612269783,0.0789157325180635
3724492,-1.98973938792433,-1.20292254001655,0.0507573090545751
3734900,-1.89289099204643,-1.18435263127127,0.0374381133703271
3744793,-1.78418789058504,-1.18209293298435,0.0417432468334984
3754154,-1.61834786741936,-1.15295223913114,0.0455122915774396
3764490,-1.53701179119249,-1.1065091474452,0.0476004563744716
3777425,-1.47139409640409,-1.03586657210469,0.0635499696239514
3787549,-1.49882498316446,-0.99000526543858,0.0638414729132577
3797895,-1.5938493007949,-0.95423297897381,0.0702805003331871
3807906,-1.81447314637798,-0.950635351314572,0.0878602722699355
3817547,-2.03516563723609,-0.979794978366704,0.115586629779774
3827547,-2.16106511877301,-1.0321839327225,0.160882448959051
3838977,-2.22124103662478,-1.07135172688146,0.171620836431491
3848955,-2.27075813334876,-1.06871643439102,0.163292045898567
3858849,-2.21819964640348,-1.10406899155168,0.141169819483621
3870152,-2.09785688945164,-1.12915570539796,0.133213690173375
3881521,-1.93559347774117,-1.14699965158436,0.152987156939216
3891847,-1.79683643397036,-1.14260414592728,0.160814065581036
3901546,-1.68213878831572,-1.12725312615442,0.152257981945913
3911773,-1.49721015228365,-1.04207203400796,0.131158163759086
3921242,-1.41835850306013,-0.976822212784294,0.106924775517809
3931566,-1.40492464027648,-0.93300511101504,0.0739131858013782
3941830,-1.42854603304915,-0.889308509378834,0.0580326140108589
3951384,-1.41993722634355,-0.874771154696027,0.0680612312044173
3961165,-1.53940424946029,-0.822639047047828,0.0856171440546222
3974027,-1.60564475902898,-0.833668837884122,0.0914179861632826
3984555,-1.59580523989226,-0.805242202435142,0.0785486639366453
3994769,-1.58283103599117,-0.795908028516225,0.0584602359481234
4004546,-1.55070296089131,-0.791092510475478,0.075929220651562
4016160,-1.46456814614209,-0.846778853132487,0.10025717056544
4026095,-1.33600774430609,-0.812822743496102,0.128439611289603
4035924,-1.23640480364191,-0.79133440630453,0.147539295819762
4045939,-1.18826939649281,-0.784940325124504,0.169955200389469
4056100,-1.15299456655586,-0.793103214804792,0.169367563164019
4066759,-1.15235240013171,-0.813393861487836,0.157313150287929
4078701,-1.10701805778516,-0.811531316627601,0.148634859544169
4089083,-1.04492465153075,-0.786280479580606,0.119723674417163
4099091,-0.98579001139201,-0.728495627045339,0.143072180765159
4108939,-0.953902562967284,-0.674979347027086,0.126844056238676
4119019,-0.902996602989603,-0.608444611842505,0.100973529435985
4128941,-0.831513783270994,-0.54283849608556,0.0556343409321894
4139147,-0.821273441779958,-0.460869329358541,0.0168582633469812
4149143,-0.820997732191848,-0.389998649119491,-0.0124499177116228
4158997,-0.847705539929429,-0.326681080792415,-0.00133670742973496
4168967,-0.899785380224214,-0.30025218351926,0.0356948098303205
4179075,-0.964158836048114,-0.309503990405065,0.0522963284093664
4193070,-1.06361281162512,-0.352840330080678,0.0845506593209255
4204906,-1.11949359725822,-0.394666760387652,0.06954778760426
4214113,-1.14597983776508,-0.407849527687423,0.0625821334108815
4224535,-1.1734908802768,-0.421767789920785,0.0641658381182807
4233915,-1.26831862366948,-0.469646286731639,0.0808733123154336
4244138,-1.35469717468976,-0.511674447756798,0.0919377802931175
4253933,-1.43530132558151,-0.522893668682521,0.0930887285186347
4264514,-1.48827501251752,-0.518079480202049,0.0518866820346924
4274154,-1.50254212247484,-0.498966683288935,-0.0418644190915723
4284069,-1.48787902138128,-0.404181338858256,-0.108193273211409
4297000,-1.38107967822477,-0.34770528131057,-0.215073870464756
4307049,-1.25587907507427,-0.344524783487936,-0.34224252597654
4317564,-1.15198183929014,-0.354381307046226,-0.47105142128558
4327101,-1.1151040656341,-0.373203789871792,-0.59438607253363
4337242,-0.993351714276996,-0.386745613093477,-0.647102591282046
4347104,-0.914800396820969,-0.345419703635947,-0.696613504615675
4356995,-0.858839737664194,-0.292392760737567,-0.719585486199429
4367099,-0.839759042081145,-0.236134331777018,-0.718704499841508
4377240,-0.812261122887304,-0.192028373716214,-0.704440388546265
4390008,-0.880083726033151,-0.120352579985098,-0.677399960326271
4400907,-1.01083507250594,-0.0588978073761738,-0.673354817938532
4410341,-1.05274952099269,0.000957600137091494,-0.615947181991277
4421127,-1.0657595216711,0.053776035689589,-0.534526897988892
4431142,-1.05018096900855,0.0911636103085316,-0.443682276111523
4441073,-1.06154752385157,0.072633746932926,-0.411850268815566
4451627,-1.06058811438081,0.0492537609794079,-0.36997084208772
4461541,-1.0660936464297,0.0434853857421755,-0.381091113160305
4471046,-1.06433367428634,0.0482571986618853,-0.417067994267132
4481039,-1.08470223519338,0.0757607809502179,-0.401875636774754
4492569,-1.08651033307925,0.109495766191645,-0.410317882521773
4504196,-1.02893438175202,0.130705223982786,-0.362779982616775
4514543,-1.02691294896017,0.119864515692664,-0.348160691833232
4524113,-0.962518108030594,0.0669497886902765,-0.354458098358349
4534535,-0.878664561866579,0.0304392525075015,-0.341889428728876
4544160,-0.789720514469401,-0.0651589467047352,-0.336675895672896
4554098,-0.715752154313635,-0.175188953791456,-0.336346848294047
4564152,-0.651173476295967,-0.285500557565479,-0.297797789750271
4574717,-0.581588560417608,-0.388747124226254,-0.235953426876326
4585137,-0.495171951323503,-0.461185318859293,-0.210342284437247
4594082,-0.407590174628487,-0.547713751032326,-0.202137342624332
4607348,-0.309766507392783,-0.593967372453793,-0.178279411381393
4618051,-0.230651209392787,-0.54673810265062,-0.165872983885411
4628346,-0.259819047366969,-0.475314252666827,-0.171855510031082
4638817,-0.312677403949637,-0.446144819252768,-0.186927825879799
4648279,-0.438079209746857,-0.275323151628942,-0.202124436874761
4658818,-0.586961204813413,-0.137703653777886,-0.210048257402353
4668425,-0.75144528984685,-0.0365729851281277,-0.215476795099785
4678436,-0.90928336805715,0.0430242775140331,-0.203428414795496
4688354,-1.05083066466949,0.123893527058508,-0.18399639836193
4701246,-1.08212581221808,0.200695775012073,-0.137983250605433
4712029,-1.30515443923999,0.320128465835482,-0.162242535801772
4721555,-1.44001789572301,0.41031733318243,-0.158656335340527
4731895,-1.50807480864656,0.484536292246019,-0.124569247363367
4741578,-1.51935799067102,0.590904862758532,-0.0995279909082752
4751526,-1.53115354156812,0.602707488084435,-0.0508020975860492
4761943,-1.38775572094832,0.699480150713126,-0.0266954124338858
4771535,-1.23860387066857,0.771676040391795,-0.0260374928406108
4781941,-1.14988011870752,0.830920949689648,-0.056351412845149
4791550,-1.13780021326702,0.869054526267974,-0.0899824316894954
4801519,-1.22933534439102,0.896859490770713,-0.136464399071444
4814542,-1.21923917088661,0.83817993106185,-0.115967279254953
4825527,-1.20838997790206,0.773410236502551,-0.0828603622873126
4836385,-1.16449395532122,0.738200499175236,-0.0425920747226477
4846065,-1.01674353734864,0.693366042427287,-0.0405779710488256
4856528,-0.744448928717608,0.66557993123351,-0.0535364406233181
4865962,-0.548476936288164,0.557905450151581,-0.0576941030284576
4875931,-0.36913949673444,0.51326095788051,-0.0259357242801878
4886542,-0.232456270116203,0.497526625901158,0.0325383367173912
4896115,-0.150827451160315,0.489159489247196,0.098627643690446
4908772,-0.0963896688211714,0.471781583665639,0.153728372928736
4918951,-0.187160781427055,0.52967344615593,0.145652767619369
4929065,-0.306484126134808,0.564350219379176,0.143916898684303
4939014,-0.410936504709902,0.614514413110661,0.125051938324848
4948945,-0.542680103375386,0.666140966987632,0.175860180450086
4958997,-0.673618036656056,0.714924948355984,0.272897751861284
4969453,-0.789246675387448,0.807729365680672,0.354521416359698
4979117,-0.807918349596228,0.874451322311121,0.4707596352299
4988921,-0.73269949675792,0.93348449866264,0.608389613578818
4998918,-0.641418242751664,0.965760703801548,0.786014375981182
5009969,-0.605762133808104,0.984770926336891,0.986050553344306
5022265,-0.360652165277574,0.949246497977502,1.16762416264156
5032832,-0.320869280591696,0.916251283905163,1.30895941512598
5043023,-0.398699229057957,0.842480165799619,1.41950072712508
5053122,-0.584072206814935,0.794128879678702,1.48835030511445
5062840,-0.844286643223064,0.780574940197756,1.50956161572318
5072942,-1.22317484394764,0.717907609855651,1.51269283649549
5082764,-1.50363356552578,0.693772392080437,1.45602228996247
5093134,-1.71242916815519,0.679745923600773,1.34528798718026
5103343,-1.79329838396861,0.685974051716271,1.20686713300061
5113019,-1.7179608217933,0.704324061112933,1.05913350764468
5125817,-1.62420904071116,0.775822470165791,0.95493329457803
5135781,-1.48615733261902,0.832685061497659,0.868357227455782
5145539,-1.35655519755679,0.908979009527771,0.813479667357822
5155902,-1.27895104183851,0.973432152475561,0.754925690847987
5165942,-1.26379392912765,1.03664719508766,0.699189568634922
5175545,-1.23088643524446,1.11778538985798,0.662892434041946
5185532,-1.30941503607038,1.15502720983471,0.631315587317091
5195536,-1.40212212640237,1.15393781112612,0.621910954713789
5205852,-1.48623592648819,1.10646713003955,0.595744928787588
5218552,-1.57886343553763,1.04490849967686,0.542311379059958
5231885,-1.66813966561364,0.913201862700845,0.517425780501779
5240890,-1.64316619270261,0.828354540055558,0.513207018100974
5250737,-1.62016949957151,0.77540522230305,0.490689158442036
5260841,-1.56906203659993,0.75359048742927,0.471800405187359
5270724,-1.51791508491648,0.753110347515963,0.46725730395241
5280916,-1.37437727911655,0.779693443151753,0.481242807015153
5290891,-1.24221659158103,0.825756972191103,0.482181916909074
5300819,-1.1617814724551,0.917293429278691,0.459421364937758
5310530,-1.1388986222559,1.04944285547469,0.442138138477285
5320548,-1.14157045457429,1.16681117007336,0.428623169256416
5335147,-1.23162858793673,1.35223109483268,0.375643740547926
5344873,-1.3419146532725,1.48963376651439,0.334018289740527
5354078,-1.38676556673383,1.57409062980713,0.313101970520735
5364844,-1.40532521369843,1.60791464002246,0.270447555986621
5374022,-1.38850191427428,1.59991533108514,0.20310553724262
5384344,-1.37850693565768,1.51641864099319,0.134372215321553
5394597,-1.38625611392839,1.44231623477372,0.0688602214313333
5404396,-1.39787775340128,1.39077148430656,0.0427600009031865
5416715,-1.40396550567554,1.34698436300506,0.0147824368560545
5427982,-1.49070191329383,1.34841180775713,0.0344242622632267
5438984,-1.61767366757761,1.38452587944812,0.0799761132559481
5448139,-1.6852318707076,1.38382521097728,0.0867714924586477
5458264,-1.7210260595686,1.36115872791333,0.0822793473978717
5468164,-1.74025223973377,1.34760179591812,0.108118852724089
5478841,-1.76308485778995,1.3581762091755,0.119546071165461
5488767,-1.80012989833607,1.38797990905731,0.134019166572255
5498544,-1.84912961722321,1.39266170945296,0.171047856248048
5508430,-1.89287983786603,1.38181969421722,0.179047833830737
