Time_us,accel_x,accel_y
5259562,-0.00439892694078807,0.0419304807210566
5279554,-0.00522732801414841,0.042561857509289
5299546,-0.00630738475515273,0.0434525198444381
5319538,-0.00740147429709374,0.0441128923729695
5339530,-0.0086627991088339,0.0448359547551409
5359522,-0.00984017705147547,0.0457471785082926
5379514,-0.0106027841860873,0.0463245943556829
5399506,-0.0113011300860571,0.0469581351311256
5419498,-0.0135340196097898,0.0478439485076115
5439490,-0.0142710633663908,0.048263200240257
5459482,-0.0147396017959864,0.048798333411472
5479474,-0.0154015509060065,0.0493531213736731
5499466,-0.0161498701573313,0.0501351407924014
5519458,-0.0162762463653691,0.0506149094162422
5539450,-0.0164123874666383,0.0512680475525359
5559442,-0.016492978615718,0.05177849484054
5579434,-0.0165329660746129,0.0521698471950706
5599426,-0.0167683790881427,0.0526004994952137
5619418,-0.0164779296861155,0.0530694295510471
5639410,-0.016287643515245,0.0534954112365408
5659402,-0.0165029629317793,0.0537969812782578
5679394,-0.0162993670474424,0.0543539805973671
5699386,-0.0162898798903839,0.0545390594269552
5719378,-0.0165837320193897,0.0551165968178626
5739370,-0.0166993168136658,0.05387386779897
5759362,-0.0168205605844863,0.0527654422674589
5779354,-0.017009889015297,0.0521373462849685
5799346,-0.0167640678909647,0.0498196457331863
5819338,-0.0170536022471401,0.046541395085655
5839330,-0.0169726487345749,0.0425050874598931
5859322,-0.0166080967509958,0.0375429164719243
5879314,-0.0163182395042394,0.0335596241120099
5899306,-0.0163581251329005,0.031249637472612
5919298,-0.0163272410002807,0.0277642411391491
5939290,-0.0164874760793172,0.0250496469028443
5959282,-0.0166690631359449,0.0214015850789811
5979274,-0.0167855936620352,0.0170798173013181
5999266,-0.0168446933158679,0.0139028808436552
6019258,-0.0205365903645084,-0.0960838961046057
6039250,-0.0244577106205569,-0.19125764073381
6059242,-0.0280042295384474,-0.272259001571051
6079234,-0.0313775829933409,-0.343128540806495
6099226,-0.0348331988200501,-0.404593455945401
6119218,-0.0383224534198735,-0.456088376244101
6139210,-0.0414301048281992,-0.4986967610765
6159202,-0.0439811499926864,-0.534025472230753
6180027,-0.0467227861474191,-0.562816542453496
6200019,-0.0492999119231284,-0.586350825296814
6220011,-0.0479179156938227,-0.497708141761851
6240003,-0.0463239934972121,-0.419863686209577
6259995,-0.044643680877406,-0.352312776968633
6279987,-0.0430697312919985,-0.293756076870102
6299979,-0.0418756276043532,-0.2432453369734
6319971,-0.0401056702554215,-0.200240409192567
6339963,-0.038622787669708,-0.163793674589224
6359955,-0.0375114776048387,-0.132762110959346
6379947,-0.0360462418093818,-0.107119210780623
6399939,-0.0347754918243737,-0.085708508685954
6419931,-0.0332032009332432,-0.067951294735932
6439923,-0.0319257014692793,-0.0527918054873943
6459915,-0.0308653526751241,-0.0402725004882784
6479907,-0.0299365659708729,-0.0298990202092391
6499899,-0.029027460109407,-0.0218415923334035
6519891,-0.0285284170513512,-0.0151826248039199
6539883,-0.0276562713246251,-0.00967700363748049
6559875,-0.0267680970874126,-0.0052223006376913
6579867,-0.026109245498345,-0.00173846346681255
6599859,-0.0254871874950763,0.00134516406653158
6619851,-0.0248499609850743,0.00358559815903612
6639843,-0.0244212372774658,0.00498520778683365
6659835,-0.023549103825752,0.00638643399351029
6679827,-0.0225790226346519,0.00731755383101225
6699819,-0.0220059013338075,0.00824671740668939
6719811,-0.021110933330195,0.00903015786761164
6739803,-0.0206173763146857,0.00928375309104093
6759795,-0.0198589478739987,0.00911059985414864
6779787,-0.0191519395743562,0.00949700849429068
6799779,-0.0183583006184198,0.00979162206425618
6819771,-0.0176304696500316,0.00985731199240865
6839763,-0.0165178589569933,0.0100725204817962
6859755,-0.0160021149382899,0.00989253686659859
6879747,-0.0155755044882451,0.00970264807682311
6899739,-0.0151390929858419,0.00950797583744303
6919731,-0.0146406970693567,0.00967399100805758
6939723,-0.0139519141198059,0.00996152915370582
6959715,-0.0136150966345344,0.0104369079955247
6979707,-0.0133754315236842,0.0104804415751127
6999699,-0.0129384983659676,0.0101726098196346
7019691,-0.0124876596764423,0.0100502648421332
7039683,-0.0123593326090677,0.0101821855437148
7059675,-0.011957788314975,0.0105061755171131
7079667,-0.0117513683892672,0.0105058166828069
7099659,-0.0113757861932812,0.00990320554653463
7119651,-0.0101210551038319,0.0148709023531305
7139643,-0.00697612007192699,0.0323374154446317
7159635,-0.00114258458252093,0.0699188657835485
7179627,0.00723327270681829,0.133496135675313
7199619,0.0177783549147956,0.226165470760343
7219611,0.0309745607594614,0.349094440462678
7239603,0.0474501517275213,0.50336780994589
7259595,0.0663916800005192,0.690452701169133
7279587,0.0886168229924891,0.911671825984777
7299579,0.11196560439674,1.16678290168369
7319571,0.137783975867078,1.42986030466606
7339563,0.164629988691,1.73150462684352
7359555,0.192573997401376,2.04553697383604
7379547,0.22149230014086,2.36632582202912
7399539,0.252092119507282,2.69081589599529
7419531,0.283428995835932,3.01765146390352
7439523,0.315565934468544,3.34555864903659
7459515,0.334324828728228,3.6708989063399
7479507,0.341654267419129,3.98340400470646
7499499,0.339727616328325,4.27005981294435
7519491,0.329812068525026,4.55023122728619
7539483,0.313289263690681,4.78200719467545
7559475,0.292519186401628,4.98037345841669
7579467,0.266718773080359,5.14388775634768
7599459,0.237086884868673,5.2702780754253
7619451,0.204061270674209,5.35906283595044
7639443,0.167404139254242,5.41018735955305
7659435,0.141804857174872,5.42564672711695
7679427,0.12230458957689,5.41519412644737
7699419,0.108961511804915,5.37912693275355
7719411,0.0998880715367558,5.32980801703189
7739403,0.0942774363369896,5.27248650377708
7759395,0.0865545039225405,5.21084878614926
7779387,0.0802500635124769,5.14502511419353
7799379,0.0737898114016619,5.07794617630302
7819371,0.0667136066577773,5.01010500605036
7839363,0.0565052141113778,4.94234018517431
7859355,0.0457666855899707,4.87349231067757
7879347,0.0368973337803774,4.80361984313436
7899339,0.0295531443764925,4.73508230550391
7919331,0.0213024582910006,4.66803284427829
7939323,0.011949320975664,4.60192426878747
7959315,0.00176005939648487,4.53722859445333
7979307,-0.00890445098307266,4.47313755025751
7999299,-0.0204484457148576,4.40978275662345
8019291,-0.0325482641367296,4.34748416435273
8039283,-0.0424522181834176,4.2853256140675
8059275,-0.0532541497143422,4.22518977246432
8079267,-0.0648820712465769,4.16680048162294
8099259,-0.0735614821068426,4.10947319331374
8119251,-0.0829351353004424,4.05298593141493
8139243,-0.0943418685640855,3.9980641359238
8159235,-0.103337275204657,3.94120707219627
8179227,-0.112545094017333,3.88514631054098
8199219,-0.121787871608523,3.82891392201185
8219211,-0.131443405681308,3.77328395363612
8239203,-0.140844423873155,3.71784525343711
8260028,-0.1520612588055,3.66562125486165
8280020,-0.161523376117143,3.60948846968677
8300012,-0.168884884717694,3.55408336804702
8320004,-0.176531772350047,3.49792565057854
8339996,-0.179784693969359,3.43909718072281
8359988,-0.186006592776649,3.38510430361223
8379980,-0.189851671328882,3.3301695965353
8399972,-0.194301782548523,3.27748096270414
8419964,-0.198844484141071,3.22575681083182
8439956,-0.204175811268229,3.17482421537257
8459948,-0.207661235143541,3.12128567351511
8479940,-0.212899677203344,3.07195022556263
8499932,-0.216831918827879,3.02361990391271
8519924,-0.220008199343137,2.97547844247024
8539916,-0.22366049732686,2.92664881331496
8559908,-0.224968841255325,2.87643120758575
8579900,-0.228916906457963,2.82910870883228
8599892,-0.232746149080121,2.78146271872255
8619884,-0.234404778971348,2.73032381103818
8639876,-0.236337320935639,2.68090662279212
8659868,-0.238212136370267,2.6324438600223
8679860,-0.240081748025274,2.58471922128735
8699852,-0.24005312046957,2.53560632172865
8719844,-0.240612223287384,2.48873034299969
8739836,-0.241181135583244,2.44265422900758
8759828,-0.241768561482315,2.39758386651841
8779820,-0.240897490144319,2.3500346001725
8799812,-0.240292558386243,2.30472718607554
8819804,-0.240114638682783,2.26080954685749
8839796,-0.237924515726794,2.21464013214854
8859788,-0.236624239426176,2.17083805345193
8879780,-0.233424294232763,2.12548787091425
8899772,-0.231473684119099,2.08469918240849
8919764,-0.230099536468154,2.04575864826107
8939756,-0.229259658868774,2.00825198080261
8959748,-0.226848556497675,1.96871432382274
8979740,-0.224522130469804,1.93140132324473
8999732,-0.222793075405391,1.89649811209537
9019724,-0.221206111859124,1.86315216067337
9039716,-0.219107153096946,1.83139337356281
9059708,-0.217423642458274,1.80166883955769
9079700,-0.217588618618479,1.77726743472075
9099692,-0.217112578570411,1.75451251177051
9119684,-0.216174484305245,1.73279287918507
9139676,-0.216332513806722,1.7152374900354
9159668,-0.21702184028468,1.70112136862549
9179660,-0.220114598809072,1.6936395789903
9199652,-0.220550019716193,1.68259001242429
9219644,-0.223334593419218,1.67744905123618
9239636,-0.227951244893495,1.67585914721884
9259628,-0.230617390482095,1.67280632379872
9279620,-0.232638884551984,1.66818438683937
9299612,-0.238205622551505,1.66843175097143
9319604,-0.243682972792229,1.6705752036577
9339596,-0.249382512266894,1.67359355631073
9359588,-0.253430241922039,1.67272463034727
9379580,-0.255793779661039,1.66889867109546
9399572,-0.259129306173536,1.66015025992381
9419564,-0.260287414091225,1.65529401545168
9439556,-0.260044766257336,1.64816020254197
9459548,-0.260564837208921,1.6434827914686
9479540,-0.259268185741844,1.63609571492853
9499532,-0.261964818138263,1.63196565978798
9519524,-0.261262631275662,1.62049014673182
9539516,-0.259411398729937,1.60790607300299
9559508,-0.257055033441651,1.59377482489786
9579500,-0.253891110203125,1.57885648291607
9599492,-0.248698354650712,1.5655410318663
9619484,-0.243228106567847,1.5457883213607
9639476,-0.237732130042014,1.52606519741386
9659468,-0.23013516325662,1.50160072691437
9679460,-0.222266855930172,1.47381305483664
9699452,-0.215295766003954,1.44458227891922
9719444,-0.208794799665391,1.41735459483946
9739436,-0.199791881767795,1.38286420316992
9759428,-0.191010158473727,1.34758074919493
9779420,-0.181892161287574,1.31175374985392
9799412,-0.172744068215368,1.27509224725554
9819404,-0.162274792377359,1.23325924999976
9839396,-0.151547390060211,1.19196136202903
9859388,-0.140661350420499,1.1467556075601
9879380,-0.12967530137621,1.10300668761594
9899372,-0.119651957007245,1.05707566052405
9919364,-0.109285038141426,1.00866457533478
9939356,-0.099448558537441,0.959182035949227
9959348,-0.0897007238417723,0.912888967278819
9979340,-0.079113040114126,0.864441519073492
9999332,-0.0689930042050489,0.81840122161477
10019324,-0.0590681393791277,0.770062955322425
10039316,-0.0484282914536337,0.719900977077826
10059308,-0.03754950733792,0.669088539107304
10079300,-0.0272248494951907,0.618133668107666
10099292,-0.0178411294452142,0.571286217836722
10119284,-0.00838515589176239,0.52304296737721
10139276,0.000593583967963673,0.477911197160587
10159268,0.010114636954927,0.430705812697799
10179260,0.0196817315603589,0.378584528307477
10199252,0.0295096687231872,0.328357503733138
10219244,0.0394835098889095,0.28607589019222
10239236,0.0492122635378265,0.23881569416586
10259228,0.0591028653595933,0.195142869633621
10279220,0.069396492464893,0.15408405606134
10299212,0.0783093253081687,0.111366389725862
10319204,0.0878414166898423,0.0711237620582583
10340029,0.0991804556469951,0.0290852920146921
10360021,0.108958822164903,-0.0106658769568966
10380013,0.118824702340278,-0.0482769385264108
10400005,0.129289599439327,-0.0855317472069985
10419997,0.139384217366228,-0.128448000653142
10439989,0.14996956040474,-0.165361565571129
10459981,0.160053926866784,-0.204157560711935
10479973,0.170195205460859,-0.24096132879514
10499965,0.179767358746727,-0.278783932545047
10519957,0.188654628113221,-0.316590919469532
10539949,0.196342935614688,-0.348668281204436
10559941,0.204910884818641,-0.382262278854623
10579933,0.213270632998047,-0.413125536596629
10599925,0.22076958441077,-0.44502406092654
10619917,0.228339086214067,-0.47340224732225
10639909,0.235616463158464,-0.500247344562652
10659901,0.242527008636538,-0.525022052258269
10679893,0.248751163515435,-0.551257572669858
10699885,0.254950888006088,-0.574383437007221
10719877,0.26083407625038,-0.595443141289452
10739869,0.265572187291511,-0.616825360035861
10759861,0.269960043033199,-0.634912698687381
10779853,0.274278227394146,-0.650725669229866
10799845,0.278620978488887,-0.663701950797905
10819837,0.28212561037463,-0.677056276798197
10839829,0.285145756181767,-0.692508881514914
10859821,0.287997042801282,-0.706770815027935
10879813,0.290285655274464,-0.719697012309766
10899805,0.292561613157536,-0.73154960363379
10919797,0.294229718349597,-0.742624226178754
10939789,0.295724484443222,-0.753100483601062
10959781,0.297026893928873,-0.763290703204013
10979773,0.297605085183629,-0.773431970045384
10999765,0.297588826461407,-0.784393322219842
11019757,0.259881879261277,-0.846952531511933
11039749,0.223020073148706,-0.899509070521773
11059741,0.18742386818094,-0.943428771260252
11079733,0.152959192989027,-0.980161231260118
11099725,0.119868286400827,-1.01124942497273
11119717,0.0878421998123159,-1.03732649988135
11139709,0.0566749226430974,-1.05918332389711
11159701,0.026127252799618,-1.07745795070447
11179693,-0.00369065806198746,-1.09087998932618
11199685,-0.0324967245349935,-1.10025209658579
11219677,-0.0229935648194437,-1.05501641706914
11239669,-0.0146158911343797,-1.01516877430736
11259661,-0.00684053585136378,-0.980022570159921
11279653,0.000131260183844184,-0.949456519591143
11299645,0.00700104435904508,-0.92264671704024
11319637,0.013333743681761,-0.898804316312061
11339629,0.01893873810561,-0.877923444465698
11359621,0.0243026052322053,-0.859489747333754
11379613,0.0292442019298133,-0.845173382584811
11399605,0.0334165765931495,-0.833797622648941
11419597,0.0370381521123098,-0.823076268569548
11439589,0.0403433491562828,-0.814616232306749
11459581,0.0429661209630877,-0.808642716095621
11479573,0.0443681853547765,-0.799873486339467
11499565,0.0470936924248178,-0.796775131745973
11519557,0.049328260732251,-0.79501041444511
11539549,0.0513459050119834,-0.793963187952847
11559541,0.0532960414423876,-0.793627815242905
11579533,0.054446576686883,-0.793211616098279
11599525,0.0551411730453412,-0.791424718712109
11619517,0.0554657355886809,-0.78825310662058
11639509,0.0561268158126259,-0.784725326126045
11659501,0.0564388701123074,-0.78015491537776
11679493,0.057411112651342,-0.779020669642456
11699485,0.0569811644939877,-0.773441540561017
11719477,0.0567644879105718,-0.767590381436858
11739469,0.0567342176924071,-0.761121243095707
11759461,0.0562856608482996,-0.7545089835554
11779453,0.0558524009426727,-0.747834259322379
11799445,0.0552780491384627,-0.743144877213682
11819437,0.0548184079446652,-0.739590020774484
11839429,0.0535965193383816,-0.736751295925144
11859421,0.0523182328099668,-0.732996452179253
11879413,0.0510605506884016,-0.728549217546934
11899405,0.0501128888354523,-0.723701760218244
11919397,0.0486913037747607,-0.718411836747569
11939389,0.0470462396097226,-0.712574673493506
11959381,0.0451478156096029,-0.706289688172721
11979373,0.0434474507351417,-0.700148005419205
11999365,0.0420262773568472,-0.693437838102913
12019357,0.0405585304774881,-0.687057578999903
12039349,0.0393548931905787,-0.680456675741882
12059341,0.0380983625930882,-0.675218309955222
12079333,0.03680215393598,-0.671410308797996
12099325,0.0349029207789721,-0.66866399698436
12119317,0.0330202771351598,-0.665103669260262
12139309,0.0311854808050953,-0.660975222759192
12159301,0.029418517696579,-0.656141183843933
12179293,0.027447220512989,-0.65035596844229
12199285,0.0251466947595766,-0.644830196245918
12219277,0.0230180482811918,-0.638516210196962
12239269,0.0205137855578811,-0.632064117249633
12259261,0.0185035969347374,-0.625502143026968
12279253,0.0164144144855259,-0.61908385952867
12299245,0.0149854538776795,-0.612885432610596
12319237,0.0133442523130399,-0.607968732868538
12339229,0.0114456124897944,-0.602643621684503
12359221,0.00953454878067741,-0.596950048425078
12379213,0.00793590586289841,-0.591174857569117
12399205,0.00646889902042124,-0.584751904798642
12420030,0.00474704578606472,-0.578801581449893
12440022,0.00337096543072778,-0.572383421615604
12460014,0.00172293172988136,-0.565621402402349
12480006,-0.000112197223337655,-0.558436328677294
12499998,-0.00198065478994317,-0.551640868381429
12519990,-0.00372177098047777,-0.544750820733973
12539982,-0.00520284159953569,-0.539527699527001
12559974,-0.00723481861614058,-0.535788068441171
12579966,-0.00917730477833028,-0.531538355139085
12599958,-0.011061675927412,-0.526524640598165
12619950,-0.0130180043516651,-0.52091288259012
12639942,-0.0148134574250394,-0.514951550803783
12659934,-0.0165731477029885,-0.509211709690462
12679926,-0.0179667806534752,-0.50329088411473
12699918,-0.0195849232896603,-0.497084693483634
12719910,-0.0208309463389148,-0.491267733872611
12739902,-0.0223027491937397,-0.484883311851292
12759894,-0.0232072046038754,-0.478886912402274
12779886,-0.0240304345424891,-0.472242542073084
12799878,-0.0249820627726396,-0.466051127218967
12819870,-0.0257393987834637,-0.459779843962472
12839862,-0.0268145767504992,-0.453194434905228
12859854,-0.0277069220409225,-0.446569856395336
12879846,-0.0284569213630062,-0.439971148188194
12899838,-0.0290935840715231,-0.433825946294756
12919830,-0.0299505692259631,-0.427097249735975
12939822,-0.0307090931403961,-0.420927896849969
12959814,-0.0311810120506432,-0.414006363119245
12979806,-0.0320932822789221,-0.409418263340644
12999798,-0.0327248656094937,-0.406016524620376
13019790,-0.0334524028584563,-0.40192098203244
13039782,-0.0338172516679045,-0.397718404523322
13059774,-0.0343857508809394,-0.39310631931048
13079766,-0.0352137289658374,-0.38800218546449
13099758,-0.0356669079317198,-0.382930372262383
13119750,-0.0359819901852577,-0.377800090996066
13139742,-0.0362922699044167,-0.372135204972952
13159734,-0.036991456960459,-0.366461341889298
13179726,-0.0371233785306256,-0.360284059888345
13199718,-0.0376473444209794,-0.353981127733715
13219710,-0.0383009059010175,-0.349443456212382
13239702,-0.0391241669209747,-0.346341701588071
13259694,-0.0399898577328002,-0.342309212031425
13279686,-0.0406424706640394,-0.33783627442184
13299678,-0.041659249220479,-0.332930433367024
13319670,-0.0425760774816727,-0.327435482966546
13339662,-0.0434059629274633,-0.322100074052671
13359654,-0.0441498461799212,-0.316403234517798
13379646,-0.0451122882115048,-0.310962693807347
13399638,-0.0456916915749027,-0.305173545742968
13419630,-0.0461537996710278,-0.299026928391026
13439622,-0.0463797014882911,-0.292743266795021
13459614,-0.0469075510065082,-0.287803074920908
13479606,-0.047150511713242,-0.284677603586053
13499598,-0.0469216759346502,-0.281411910744113
13519590,-0.0469300704087019,-0.277737727335574
13539582,-0.0472505199309244,-0.273243238821893
13559574,-0.0470467450545362,-0.267593344035819
13579566,-0.0466334147484534,-0.262279758443256
13599558,-0.0467239539158286,-0.25683704072595
13619550,-0.0468790448628925,-0.251081893025375
13639542,-0.0468738432673593,-0.245477245910424
13659534,-0.0466855595554212,-0.239947216923347
13679526,-0.046555880749622,-0.233907970075137
13699518,-0.0464868096211558,-0.229305917332535
13719510,-0.0463372248408601,-0.225923522617931
13739502,-0.0460961760301419,-0.223527793406473
13759494,-0.046001594376913,-0.223331634315045
13779486,-0.0461789083532259,-0.221205510439431
13799478,-0.0458849248272411,-0.217873453184844
